obstereo	obEZ	obSMILES	obInChi	obInChiKey
1	0	O=C(O)c1cc2c(O)cc(c(c2cc1)[C@H](OC)C(=O)O)CC(C)(C)C	InChI=1S/C19H22O6/c1-19(2,3)9-11-8-14(20)13-7-10(17(21)22)5-6-12(13)15(11)16(25-4)18(23)24/h5-8,16,20H,9H2,1-4H3,(H,21,22)(H,23,24)/t16-/m0/s1	HPIJEOIHGMJPJS-INIZCTEOSA-N
0	0	Clc1c2c(cc(c(c2)O)NC(=O)OC(=O)NS(=O)(=O)c2[nH]ccc2)ccc1	InChI=1S/C16H12ClN3O6S/c17-11-4-1-3-9-7-12(13(21)8-10(9)11)19-15(22)26-16(23)20-27(24,25)14-5-2-6-18-14/h1-8,18,21H,(H,19,22)(H,20,23)	WDKSWXYHDJQCNS-UHFFFAOYSA-N
1	1	O=C1C=C([C@H](C=C1)O)Cc1c(/N=C(/O)\NC=O)cc(c2c1cc(cc2)CCC(=O)O)O	InChI=1S/C22H20N2O7/c25-11-23-22(31)24-18-10-20(28)15-4-1-12(2-6-21(29)30)7-16(15)17(18)9-13-8-14(26)3-5-19(13)27/h1,3-5,7-8,10-11,19,27-28H,2,6,9H2,(H,29,30)(H2,23,24,25,31)/t19-/m0/s1	CVRDUKNFLXBWCW-IBGZPJMESA-N
0	0	O=C(O)Nc1c2c(c(cc1)O)ccc(c2)C(C)C	InChI=1S/C14H15NO3/c1-8(2)9-3-4-10-11(7-9)12(15-14(17)18)5-6-13(10)16/h3-8,15-16H,1-2H3,(H,17,18)	YMMGNCJEMNFVRI-UHFFFAOYSA-N
1	1	Clc1c(ccc(c1)CCC(=O)O)[C@@H](C=O)CC(=O)/C(=C/C(=O)O)/CCCc1ccccc1	InChI=1S/C25H25ClO6/c26-22-13-18(10-12-24(29)30)9-11-21(22)20(16-27)14-23(28)19(15-25(31)32)8-4-7-17-5-2-1-3-6-17/h1-3,5-6,9,11,13,15-16,20H,4,7-8,10,12,14H2,(H,29,30)(H,31,32)/b19-15+/t20-/m1/s1	OPXMGDCHMCZMIK-ZWUNQBBJSA-N
1	0	Clc1ccc(cc1)[C@H](C(=O)OCC)Cc1[nH]c2n(c1O)c(cc2)CC	InChI=1S/C19H21ClN2O3/c1-3-14-9-10-17-21-16(18(23)22(14)17)11-15(19(24)25-4-2)12-5-7-13(20)8-6-12/h5-10,15,21,23H,3-4,11H2,1-2H3/t15-/m1/s1	VNVQXKZOAICOPP-OAHLLOKOSA-N
0	0	Clc1c(ccc(c1)CC(=O)NC(=O)NC(=O)c1occc1)C	InChI=1S/C15H13ClN2O4/c1-9-4-5-10(7-11(9)16)8-13(19)17-15(21)18-14(20)12-3-2-6-22-12/h2-7H,8H2,1H3,(H2,17,18,19,20,21)	TTZNWQWLZUJPNG-UHFFFAOYSA-N
0	1	O=C(NCC(=O)O)c1c(c2ocnc2C(=O)/N=C(/O)\C)cc(cc1)O	InChI=1S/C15H13N3O7/c1-7(19)18-15(24)12-13(25-6-17-12)10-4-8(20)2-3-9(10)14(23)16-5-11(21)22/h2-4,6,20H,5H2,1H3,(H,16,23)(H,21,22)(H,18,19,24)	AFWCIHXESQJUKZ-UHFFFAOYSA-N
0	0	O(c1cc(O)ccc1)Cc1c(O)c(ccc1OC)CC	InChI=1S/C16H18O4/c1-3-11-7-8-15(19-2)14(16(11)18)10-20-13-6-4-5-12(17)9-13/h4-9,17-18H,3,10H2,1-2H3	ZAJUXRGTUCLWGD-UHFFFAOYSA-N
0	0	s1c2c3c(c(C(=O)O)cc(c3)O)c(cc2c(c1C(=O)N)C)CC(=O)O	InChI=1S/C17H13NO6S/c1-6-9-2-7(3-12(20)21)13-10(15(9)25-14(6)16(18)22)4-8(19)5-11(13)17(23)24/h2,4-5,19H,3H2,1H3,(H2,18,22)(H,20,21)(H,23,24)	AVIRYLXFHLTNMZ-UHFFFAOYSA-N
0	0	O=C(O)c1c(ccc(c1)Cc1nccc(c1C)CCC(=O)O)C(C(=O)O)C(=O)O	InChI=1S/C20H19NO8/c1-10-12(3-5-16(22)23)6-7-21-15(10)9-11-2-4-13(14(8-11)18(24)25)17(19(26)27)20(28)29/h2,4,6-8,17H,3,5,9H2,1H3,(H,22,23)(H,24,25)(H,26,27)(H,28,29)	PBINTEYGAZPKHA-UHFFFAOYSA-N
1	0	Brc1c2oc(cc2ccc1)NC(=O)N[C@H](C=O)CCC	InChI=1S/C14H15BrN2O3/c1-2-4-10(8-18)16-14(19)17-12-7-9-5-3-6-11(15)13(9)20-12/h3,5-8,10H,2,4H2,1H3,(H2,16,17,19)/t10-/m0/s1	SLDOUXKMNMUEKJ-JTQLQIEISA-N
1	1	S(=O)(=O)(OC(=O)[C@@H](O)c1c(/C(=C\c2c(C(=O)O)cccc2)/O)cc(cc1CO)CC=C)O	InChI=1S/C21H20O10S/c1-2-5-12-8-14(11-22)18(19(24)21(27)31-32(28,29)30)16(9-12)17(23)10-13-6-3-4-7-15(13)20(25)26/h2-4,6-10,19,22-24H,1,5,11H2,(H,25,26)(H,28,29,30)/b17-10+/t19-/m0/s1	SPXFMDCDRSWHKX-DMVFFGLYSA-N
0	0	o1c2c(cc(cc2c(c1)C(C)C)N=C(N)N)C(C)(C)C	InChI=1S/C16H23N3O/c1-9(2)12-8-20-14-11(12)6-10(19-15(17)18)7-13(14)16(3,4)5/h6-9H,1-5H3,(H4,17,18,19)	QERZWMZVJNLECX-UHFFFAOYSA-N
0	2	O=C(OC(=O)Cc1[nH]c(c2c1CC=CC2)O)c1cc(ccc1)/C=C\C=C\C#N	InChI=1S/C22H18N2O4/c23-12-5-1-2-7-15-8-6-9-16(13-15)22(27)28-20(25)14-19-17-10-3-4-11-18(17)21(26)24-19/h1-9,13,24,26H,10-11,14H2/b5-1+,7-2-	XEIMOPKFJHOLKX-XFJJLZRNSA-N
0	0	S(=O)(=O)(c1c(O)c2c(c(c1C(=O)C)NCC)cc(cc2CO)F)C	InChI=1S/C16H18FNO5S/c1-4-18-14-11-6-10(17)5-9(7-19)13(11)15(21)16(24(3,22)23)12(14)8(2)20/h5-6,18-19,21H,4,7H2,1-3H3	MSHKFACQYWWXNG-UHFFFAOYSA-N
1	1	O=C(O)c1c2c(ccc1)[C@@H](C=C(C2)O)C/C(=C(/CC=C)\CCC(=O)C)/C(=O)O	InChI=1S/C22H24O6/c1-3-5-14(9-8-13(2)23)19(22(27)28)11-15-10-16(24)12-20-17(15)6-4-7-18(20)21(25)26/h3-4,6-7,10,15,24H,1,5,8-9,11-12H2,2H3,(H,25,26)(H,27,28)/b19-14+/t15-/m0/s1	XEUJMZRNXREDGT-FHHIAAGZSA-N
0	0	O=C(O)c1c(c2c(OCCC)c(OC)cc3c2c(O)ccc3C)c(O)ccc1C	InChI=1S/C23H24O6/c1-5-10-29-22-17(28-4)11-14-12(2)6-8-15(24)19(14)21(22)20-16(25)9-7-13(3)18(20)23(26)27/h6-9,11,24-25H,5,10H2,1-4H3,(H,26,27)	ZMJVMHKERAYDDS-UHFFFAOYSA-N
1	0	O(c1c2c(c(cc1)C)CC=C[C@@H]2O)CCCCC	InChI=1S/C16H22O2/c1-3-4-5-11-18-15-10-9-12(2)13-7-6-8-14(17)16(13)15/h6,8-10,14,17H,3-5,7,11H2,1-2H3/t14-/m0/s1	YQGNHFDBXOUZJM-AWEZNQCLSA-N
2	1	O=C/C=C\[C@@H]([C@@H](O)CCCc1c(N)cc(cc1)C)C	InChI=1S/C16H23NO2/c1-12-8-9-14(15(17)11-12)6-3-7-16(19)13(2)5-4-10-18/h4-5,8-11,13,16,19H,3,6-7,17H2,1-2H3/b5-4-/t13-,16-/m0/s1	PBNPDUCDSQWTJY-SCVPAZLYSA-N
2	0	O=C(O)c1c(cc(cc1)c1c2c3c(cc1C)[C@H](O)C(=N[C@H]3C=C(C2)O)CC(=O)N)CC(=O)O	InChI=1S/C24H22N2O7/c1-10-4-16-22-15(7-13(27)8-17(22)26-18(23(16)31)9-19(25)28)21(10)11-2-3-14(24(32)33)12(5-11)6-20(29)30/h2-5,8,17,23,27,31H,6-7,9H2,1H3,(H2,25,28)(H,29,30)(H,32,33)/t17-,23-/m0/s1	IOERSDQTKJUCBF-SBUREZEXSA-N
0	0	o1c2c(cc1)cc1c(c2)ccc(c1)C(c1c(cc(cc1)O)C)(C)C	InChI=1S/C22H20O2/c1-14-10-19(23)6-7-20(14)22(2,3)18-5-4-15-13-21-16(8-9-24-21)11-17(15)12-18/h4-13,23H,1-3H3	OIZXPUQVNQYGIO-UHFFFAOYSA-N
0	0	Brc1c2c(cc3c(c2)c(c(s3)C(=O)C)C)ccc1	InChI=1S/C15H11BrOS/c1-8-11-7-12-10(4-3-5-13(12)16)6-14(11)18-15(8)9(2)17/h3-7H,1-2H3	JQIICZAIWMTMDS-UHFFFAOYSA-N
0	1	S(=O)(=O)(N)c1c(N/C(=C/Cc2n(c(cc2)CCC(=O)O)C)/O)cc(cc1)OC	InChI=1S/C18H23N3O6S/c1-21-12(3-4-13(21)6-10-18(23)24)5-9-17(22)20-15-11-14(27-2)7-8-16(15)28(19,25)26/h3-4,7-9,11,20,22H,5-6,10H2,1-2H3,(H,23,24)(H2,19,25,26)/b17-9-	IGMKMGNFRYRXPP-MFOYZWKCSA-N
0	0	S(=O)(=O)(c1c(c(O)cc2c1cccc2O)C(=O)c1cc(ccc1)C)CC#N	InChI=1S/C20H15NO5S/c1-12-4-2-5-13(10-12)19(24)18-17(23)11-15-14(6-3-7-16(15)22)20(18)27(25,26)9-8-21/h2-7,10-11,22-23H,9H2,1H3	DKKAXQJKFRXHOX-UHFFFAOYSA-N
0	0	O=C(OCc1c2c(c(cc1O)OC)c(O)cc(c2C(=O)O)O)c1c(cc(cc1)O)CCC	InChI=1S/C23H22O9/c1-3-4-11-7-12(24)5-6-13(11)23(30)32-10-14-15(25)9-18(31-2)20-16(26)8-17(27)21(19(14)20)22(28)29/h5-9,24-27H,3-4,10H2,1-2H3,(H,28,29)	JNZNRJSVOVXATH-UHFFFAOYSA-N
0	0	O=C(O)c1cc(OC)c2c(c1)ccc(c2CC(=O)O)O	InChI=1S/C14H12O6/c1-20-11-5-8(14(18)19)4-7-2-3-10(15)9(13(7)11)6-12(16)17/h2-5,15H,6H2,1H3,(H,16,17)(H,18,19)	QIDRYNBLPCPQOM-UHFFFAOYSA-N
0	1	O=C(O)c1c(N/C(=C(\c2c(cccc2)CCC(=O)O)/C(=O)O)/O)cccc1	InChI=1S/C19H17NO7/c21-15(22)10-9-11-5-1-2-6-12(11)16(19(26)27)17(23)20-14-8-4-3-7-13(14)18(24)25/h1-8,20,23H,9-10H2,(H,21,22)(H,24,25)(H,26,27)/b17-16-	AKVNIBDQBWHIAQ-MSUUIHNZSA-N
1	0	O=[N+]([O-])CC[C@H]1c2c(ccc(c2)NC(=O)OCCCCC)CC=C1	InChI=1S/C18H24N2O4/c1-2-3-4-12-24-18(21)19-16-9-8-14-6-5-7-15(17(14)13-16)10-11-20(22)23/h5,7-9,13,15H,2-4,6,10-12H2,1H3,(H,19,21)/t15-/m0/s1	SDIHQIBWBOTCIZ-HNNXBMFYSA-N
0	0	S(=O)(=O)(NCc1c(O)ccc(c1C=O)O)c1ccccc1	InChI=1S/C14H13NO5S/c16-9-12-11(13(17)6-7-14(12)18)8-15-21(19,20)10-4-2-1-3-5-10/h1-7,9,15,17-18H,8H2	JLGRSBQTQFPFSV-UHFFFAOYSA-N
4	0	ClC1=C[C@@H]([C@@H]([C@H]2C1=C[C@H](O)c1c2c(O)c(cc1)C)O)F	InChI=1S/C15H14ClFO3/c1-6-2-3-7-11(18)4-8-9(16)5-10(17)15(20)13(8)12(7)14(6)19/h2-5,10-11,13,15,18-20H,1H3/t10-,11-,13-,15-/m0/s1	ACYHNVZDVSXLPD-UHXUCMFUSA-N
0	0	O=C(O)c1c2c(ccc3c2cc(o3)CCC)ccc1	InChI=1S/C16H14O3/c1-2-4-11-9-13-14(19-11)8-7-10-5-3-6-12(15(10)13)16(17)18/h3,5-9H,2,4H2,1H3,(H,17,18)	AQEKVUDTXZNBGC-UHFFFAOYSA-N
2	0	O=C(O)c1c2c(c3c(c1)CC=C([C@H]3O)O)[C@@H](C=C(C2)C(=O)O)C	InChI=1S/C17H16O6/c1-7-4-9(16(20)21)6-10-11(17(22)23)5-8-2-3-12(18)15(19)14(8)13(7)10/h3-5,7,15,18-19H,2,6H2,1H3,(H,20,21)(H,22,23)/t7-,15-/m1/s1	QCYXZVZVHNZWFC-KWKYVRJSSA-N
0	0	Fc1c2c3c(cc(c(c3)O)C(=O)OC(=O)CNCC)ccc2ccc1	InChI=1S/C19H16FNO4/c1-2-21-10-17(23)25-19(24)14-8-12-7-6-11-4-3-5-15(20)18(11)13(12)9-16(14)22/h3-9,21-22H,2,10H2,1H3	RXCMKIXBBRWUAC-UHFFFAOYSA-N
2	0	O=C(NCC(=O)Oc1c(cccc1)CCCC)[C@@H](C#N)C(=O)C[C@@H](CC(=O)O)C	InChI=1S/C21H26N2O6/c1-3-4-7-15-8-5-6-9-18(15)29-20(27)13-23-21(28)16(12-22)17(24)10-14(2)11-19(25)26/h5-6,8-9,14,16H,3-4,7,10-11,13H2,1-2H3,(H,23,28)(H,25,26)/t14-,16-/m0/s1	JBPJPLTXOLEVTH-HOCLYGCPSA-N
1	0	O=C(NC1=C(O)Cc2c([C@H]1O)cccc2)NC(=O)Cc1c(C(=O)O)ccc(c1)O	InChI=1S/C20H18N2O7/c23-12-5-6-14(19(27)28)11(7-12)9-16(25)21-20(29)22-17-15(24)8-10-3-1-2-4-13(10)18(17)26/h1-7,18,23-24,26H,8-9H2,(H,27,28)(H2,21,22,25,29)/t18-/m1/s1	YSAVGZASDCBHSK-GOSISDBHSA-N
0	0	O=C(OCCc1cc(OC)c(cc1)C(=O)O)NCC(=O)O	InChI=1S/C13H15NO7/c1-20-10-6-8(2-3-9(10)12(17)18)4-5-21-13(19)14-7-11(15)16/h2-3,6H,4-5,7H2,1H3,(H,14,19)(H,15,16)(H,17,18)	RJNBKOLKOVHWSQ-UHFFFAOYSA-N
0	0	Clc1c(O)c2c(O)cc(c(c2cc1)CO)OCCC	InChI=1S/C14H15ClO4/c1-2-5-19-12-6-11(17)13-8(9(12)7-16)3-4-10(15)14(13)18/h3-4,6,16-18H,2,5,7H2,1H3	SJYDSPHJENAYFW-UHFFFAOYSA-N
0	0	O(c1c2c(c(cc1)O)c(c1c(O)ccc(c1C)C)cc(c2)O)C	InChI=1S/C19H18O4/c1-10-4-5-15(21)18(11(10)2)14-9-12(20)8-13-17(23-3)7-6-16(22)19(13)14/h4-9,20-22H,1-3H3	MDANCMHNIRIMTM-UHFFFAOYSA-N
1	0	o1cc(c(c1)Cc1c(cccc1CO)[C@H](O)C)O	InChI=1S/C14H16O4/c1-9(16)12-4-2-3-10(6-15)13(12)5-11-7-18-8-14(11)17/h2-4,7-9,15-17H,5-6H2,1H3/t9-/m1/s1	ZSZSQIVVNHWZNZ-SECBINFHSA-N
2	0	O(C[C@@H](c1[nH]ccc1[C@H](Cc1cc(OC)ccc1)CC)C)CC	InChI=1S/C20H29NO2/c1-5-17(12-16-8-7-9-18(13-16)22-4)19-10-11-21-20(19)15(3)14-23-6-2/h7-11,13,15,17,21H,5-6,12,14H2,1-4H3/t15-,17-/m0/s1	YSBAWNGBSDOFOJ-RDJZCZTQSA-N
0	0	O=C(O)c1c(c2c3c(c(cc2)CC)c(cc(c3C)c2[nH]c(nc2)NCCC)C)cc(cc1)CO	InChI=1S/C28H31N3O3/c1-5-11-29-28-30-14-24(31-28)22-12-16(3)25-19(6-2)8-10-20(26(25)17(22)4)23-13-18(15-32)7-9-21(23)27(33)34/h7-10,12-14,32H,5-6,11,15H2,1-4H3,(H,33,34)(H2,29,30,31)	JKFQNFGQLNLQDC-UHFFFAOYSA-N
0	0	Clc1c(cc2c(c1)ccc(c2)F)CCOC(=O)C	InChI=1S/C14H12ClFO2/c1-9(17)18-5-4-11-6-12-7-13(16)3-2-10(12)8-14(11)15/h2-3,6-8H,4-5H2,1H3	DSCPBZYPFHHITD-UHFFFAOYSA-N
0	0	O=C(O)C(=C)Nc1c2c([nH]cc2)c(c(c1)C(CC)(C)C)O	InChI=1S/C16H20N2O3/c1-5-16(3,4)11-8-12(18-9(2)15(20)21)10-6-7-17-13(10)14(11)19/h6-8,17-19H,2,5H2,1,3-4H3,(H,20,21)	QINXCVJVTMLGGO-UHFFFAOYSA-N
2	0	O(CCc1c2c3c(cc1)[C@H](O)c1c([C@H]3C=CC2)c(c2n1cn[nH]2)CC)C	InChI=1S/C21H23N3O2/c1-3-13-18-15-6-4-5-14-12(9-10-26-2)7-8-16(17(14)15)20(25)19(18)24-11-22-23-21(13)24/h4,6-8,11,15,20,23,25H,3,5,9-10H2,1-2H3/t15-,20-/m0/s1	YZZOHODIDLPPJD-YWZLYKJASA-N
1	0	Clc1sc(cc1)C(=O)NC(=O)CNC(=O)[C@H](N)C(=O)NCC(=O)O	InChI=1S/C12H13ClN4O6S/c13-6-2-1-5(24-6)10(21)17-7(18)3-15-11(22)9(14)12(23)16-4-8(19)20/h1-2,9H,3-4,14H2,(H,15,22)(H,16,23)(H,19,20)(H,17,18,21)/t9-/m0/s1	MJATVJWWGLVVEZ-VIFPVBQESA-N
1	0	O=C(O)c1c(O)c2c(c(c1)O)[C@@H](c1c(C2)c2c(C(=O)O)cccc2[nH]1)C=C	InChI=1S/C20H15NO6/c1-2-8-16-11(18(23)12(20(26)27)7-14(16)22)6-10-15-9(19(24)25)4-3-5-13(15)21-17(8)10/h2-5,7-8,21-23H,1,6H2,(H,24,25)(H,26,27)/t8-/m0/s1	HSWQDBBMRHEEHB-QMMMGPOBSA-N
0	0	O=C(O)CC(=O)NC(=O)CC(=O)Nc1cc2c(cc1)cccc2	InChI=1S/C16H14N2O5/c19-13(8-14(20)18-15(21)9-16(22)23)17-12-6-5-10-3-1-2-4-11(10)7-12/h1-7H,8-9H2,(H,17,19)(H,22,23)(H,18,20,21)	LLPBBGCRKHDXOW-UHFFFAOYSA-N
2	0	Cl[C@H]1c2c(O)c(c(c(c2[C@H](C(=C1)CCC(=O)OCC)O)O)O)CCCC(=O)O	InChI=1S/C19H23ClO8/c1-2-28-13(23)7-6-9-8-11(20)14-15(16(9)24)19(27)18(26)10(17(14)25)4-3-5-12(21)22/h8,11,16,24-27H,2-7H2,1H3,(H,21,22)/t11-,16+/m1/s1	YAFBFJZVAKYPMC-BZNIZROVSA-N
3	0	O=C(O)[C@H]1c2c(cc3c(c2)CC=C(C3)O)[C@@H](C=C1)NC(=O)[C@H](N)C(=O)O	InChI=1S/C18H18N2O6/c19-15(18(25)26)16(22)20-14-4-3-11(17(23)24)12-6-8-1-2-10(21)5-9(8)7-13(12)14/h2-4,6-7,11,14-15,21H,1,5,19H2,(H,20,22)(H,23,24)(H,25,26)/t11-,14-,15+/m1/s1	UPCSWPBFCLJGKO-DFBGVHRSSA-N
0	0	Clc1c2c([nH]cc2)c2c(c1)c(c(s2)C(F)(F)C(=O)O)C	InChI=1S/C13H8ClF2NO2S/c1-5-7-4-8(14)6-2-3-17-9(6)10(7)20-11(5)13(15,16)12(18)19/h2-4,17H,1H3,(H,18,19)	BJQWTPZGNBCBHD-UHFFFAOYSA-N
1	0	O(c1c(NC#N)cccc1CCCCC)[C@@H]1c2c(cccc2)CC=C1C	InChI=1S/C23H26N2O/c1-3-4-5-10-19-11-8-13-21(25-16-24)23(19)26-22-17(2)14-15-18-9-6-7-12-20(18)22/h6-9,11-14,22,25H,3-5,10,15H2,1-2H3/t22-/m0/s1	SQQOHICRXHLCDA-QFIPXVFZSA-N
3	0	S(=O)(=O)(N)c1c(O)cc(cc1)c1cc(ccc1)C[C@H](c1c2c3c(cc1)CN[C@@H]3C=C[C@H]2C(=O)O)C	InChI=1S/C27H26N2O5S/c1-15(20-7-5-19-14-29-22-9-8-21(27(31)32)26(20)25(19)22)11-16-3-2-4-17(12-16)18-6-10-24(23(30)13-18)35(28,33)34/h2-10,12-13,15,21-22,29-30H,11,14H2,1H3,(H,31,32)(H2,28,33,34)/t15-,21-,22-/m1/s1	VBFYTJMBAZNOTG-UJUVCNOISA-N
1	0	O=C(O)CC[C@H](c1c2c(c(O)c3c(c2C)CC=CC3)c(c(c1)C)C)CO	InChI=1S/C22H26O4/c1-12-10-18(15(11-23)8-9-19(24)25)20-14(3)16-6-4-5-7-17(16)22(26)21(20)13(12)2/h4-5,10,15,23,26H,6-9,11H2,1-3H3,(H,24,25)/t15-/m0/s1	LDCKLMIPKZBJPN-HNNXBMFYSA-N
1	0	O=C(OC(=O)CC(=O)NNC(=O)O)NC(=O)[C@H](c1c2c(c(cc1)NC)c(C(=O)O)ccc2)COC	InChI=1S/C21H22N4O10/c1-22-14-7-6-10(11-4-3-5-12(17(11)14)19(29)30)13(9-34-2)18(28)23-21(33)35-16(27)8-15(26)24-25-20(31)32/h3-7,13,22,25H,8-9H2,1-2H3,(H,24,26)(H,29,30)(H,31,32)(H,23,28,33)/t13-/m0/s1	MPAUZQLMKGHZBV-ZDUSSCGKSA-N
1	1	Cl[C@@H](c1nc2c(c3c1c(O)cc(c3)N)ccc(c2)/C=C\C=C)c1c[nH]c(c1)OC	InChI=1S/C23H20ClN3O2/c1-3-4-5-13-6-7-16-17-10-15(25)11-19(28)21(17)23(27-18(16)8-13)22(24)14-9-20(29-2)26-12-14/h3-12,22,26,28H,1,25H2,2H3/b5-4-/t22-/m1/s1	JHTKJLVGAKWCNK-QATSOJGNSA-N
0	1	BrC(=C)OC(=O)c1c2c(ccc(c2)/C=C\CCC)ccc1	InChI=1S/C18H17BrO2/c1-3-4-5-7-14-10-11-15-8-6-9-16(17(15)12-14)18(20)21-13(2)19/h5-12H,2-4H2,1H3/b7-5-	NLRFCWAPAKHKJF-ALCCZGGFSA-N
1	1	O=C(O)c1c(NC)cc(cc1)[C@H](/C=C\CC)CC(=O)O	InChI=1S/C15H19NO4/c1-3-4-5-10(9-14(17)18)11-6-7-12(15(19)20)13(8-11)16-2/h4-8,10,16H,3,9H2,1-2H3,(H,17,18)(H,19,20)/b5-4-/t10-/m1/s1	LCAUQKQEDMOPRY-UMCURTJPSA-N
0	0	O=C(O)c1c(O)c2c(c(c1)CC(=O)O)c(O)cc(c2)C(=O)O	InChI=1S/C14H10O8/c15-9-3-6(13(19)20)2-7-11(9)5(4-10(16)17)1-8(12(7)18)14(21)22/h1-3,15,18H,4H2,(H,16,17)(H,19,20)(H,21,22)	BUWACAQWPUCHQQ-UHFFFAOYSA-N
2	2	O=C(N)/C(=C\O/C(=C(/[C@H](c1c(cccc1)[C@H](c1ccccc1)C)C)\COC)/CCO)/C	InChI=1S/C26H33NO4/c1-18(26(27)29)16-31-25(14-15-28)24(17-30-4)20(3)23-13-9-8-12-22(23)19(2)21-10-6-5-7-11-21/h5-13,16,19-20,28H,14-15,17H2,1-4H3,(H2,27,29)/b18-16-,25-24+/t19-,20-/m0/s1	RATAQQUKPZOMBB-FPNRZGPKSA-N
0	0	O=C(OCc1cc2[nH]c3c(c2cc1)c1oc2c(c1c(c3)C)cccc2)CC(=O)O	InChI=1S/C23H17NO5/c1-12-8-17-22(23-21(12)15-4-2-3-5-18(15)29-23)14-7-6-13(9-16(14)24-17)11-28-20(27)10-19(25)26/h2-9,24H,10-11H2,1H3,(H,25,26)	RDDDYPNUNGRBLV-UHFFFAOYSA-N
0	2	F/C(=C\CC)/C=C(/O)\c1c(cc(nc1)OC)CC	InChI=1S/C14H18FNO2/c1-4-6-11(15)8-13(17)12-9-16-14(18-3)7-10(12)5-2/h6-9,17H,4-5H2,1-3H3/b11-6-,13-8+	CXLHSVUSYGIVAO-DBPBRXMJSA-N
0	3	Oc1c(c2c(cc1)[nH]c(c2)O)/C=C/C=C\C=C\C	InChI=1S/C15H15NO2/c1-2-3-4-5-6-7-11-12-10-15(18)16-13(12)8-9-14(11)17/h2-10,16-18H,1H3/b3-2+,5-4-,7-6+	UFEMNNUDQASBAA-PJDHVWAZSA-N
0	0	ClC1=CCc2c(C1)c(Oc1c3c(cc(c1)C(=O)O)cccc3)ccc2	InChI=1S/C21H15ClO3/c22-16-9-8-13-5-3-7-19(18(13)12-16)25-20-11-15(21(23)24)10-14-4-1-2-6-17(14)20/h1-7,9-11H,8,12H2,(H,23,24)	KSSOSHBBQMZCPH-UHFFFAOYSA-N
0	0	O=C(O)Cc1c(c(O)ccc1)c1oc(cn1)CO	InChI=1S/C12H11NO5/c14-6-8-5-13-12(18-8)11-7(4-10(16)17)2-1-3-9(11)15/h1-3,5,14-15H,4,6H2,(H,16,17)	YRTYDIDAYKCXEM-UHFFFAOYSA-N
1	0	O=C(O)c1c2[nH]c3c(c2cc(c1)C(=O)O)CCC[C@@H]3OC	InChI=1S/C15H15NO5/c1-21-11-4-2-3-8-9-5-7(14(17)18)6-10(15(19)20)12(9)16-13(8)11/h5-6,11,16H,2-4H2,1H3,(H,17,18)(H,19,20)/t11-/m0/s1	KGXLHNBCZJNUAI-NSHDSACASA-N
1	2	O=C(O)/C(=C/c1cc(OC)ccc1)/C/C=C(\c1c(coc1)C[C@H](O)CC(=O)O)/CCC(CC)(C)C	InChI=1S/C28H36O7/c1-5-28(2,3)12-11-20(25-18-35-17-22(25)15-23(29)16-26(30)31)9-10-21(27(32)33)13-19-7-6-8-24(14-19)34-4/h6-9,13-14,17-18,23,29H,5,10-12,15-16H2,1-4H3,(H,30,31)(H,32,33)/b20-9-,21-13+/t23-/m0/s1	QRRCBBRGEOIPML-VUNNQLOQSA-N
2	0	O=C(O)C[C@H]1c2c(c(c(c3c2[nH]c(n3)O)CCCCC(=O)O)CC)C[C@H](C1)CO	InChI=1S/C21H28N2O6/c1-2-13-14(5-3-4-6-16(25)26)19-20(23-21(29)22-19)18-12(9-17(27)28)7-11(10-24)8-15(13)18/h11-12,24H,2-10H2,1H3,(H,25,26)(H,27,28)(H2,22,23,29)/t11-,12-/m0/s1	UFWUJGPJSPWELB-RYUDHWBXSA-N
1	0	o1cc2c(c1)c(c([nH]2)O)[n+]1c(O)[nH]c2c1c(Oc1cc(O)c(cc1)[C@@H](C=C)C)ccc2	InChI=1S/C23H19N3O5/c1-3-12(2)14-8-7-13(9-18(14)27)31-19-6-4-5-16-21(19)26(23(29)25-16)20-15-10-30-11-17(15)24-22(20)28/h3-12,24H,1H2,2H3,(H3,25,27,28,29)/p+1/t12-/m1/s1	NSCBFUVZAIPCQR-GFCCVEGCSA-O
0	1	O=C(O)Nc1cc2c(cc1)oc(c2)/C(=C(\C(=O)Oc1ccccc1)/CC)/C	InChI=1S/C21H19NO5/c1-3-17(20(23)26-16-7-5-4-6-8-16)13(2)19-12-14-11-15(22-21(24)25)9-10-18(14)27-19/h4-12,22H,3H2,1-2H3,(H,24,25)/b17-13-	CBCJGNGFVJBYDQ-LGMDPLHJSA-N
2	0	Br[C@H]1c2c(cc(c(c2)F)CCCC(=O)O)[C@H](c2c1scc2c1ccccc1)F	InChI=1S/C22H17BrF2O2S/c23-20-14-10-17(24)13(7-4-8-18(26)27)9-15(14)21(25)19-16(11-28-22(19)20)12-5-2-1-3-6-12/h1-3,5-6,9-11,20-21H,4,7-8H2,(H,26,27)/t20-,21+/m0/s1	MYHHUISUQGUKSL-LEWJYISDSA-N
0	0	O=C(O)c1c(O)ccc2c1cc1c(c2NC(=O)C(=C)C(=O)O)c(ccc1)C	InChI=1S/C20H15NO6/c1-9-4-3-5-11-8-13-12(6-7-14(22)16(13)20(26)27)17(15(9)11)21-18(23)10(2)19(24)25/h3-8,22H,2H2,1H3,(H,21,23)(H,24,25)(H,26,27)	HDRFFHXPBWKYGG-UHFFFAOYSA-N
