tetra	ez	rdSMILES	rdInChI	rdInChIKey
2	3	Cc1ccc(CCC[C@H](O)[C@@H](C)/C=C\C=O)c(N)c1	InChI=1S/C16H23NO2/c1-12-8-9-14(15(17)11-12)6-3-7-16(19)13(2)5-4-10-18/h4-5,8-11,13,16,19H,3,6-7,17H2,1-2H3/b5-4-/t13-,16-/m0/s1	PBNPDUCDSQWTJY-SCVPAZLYSA-N
2	2	Cc1cc2c3c(c1-c1ccc(C(=O)O)c(CC(=O)O)c1)CC(O)=C[C@@H]3N=C(CC(N)=O)[C@H]2O	InChI=1S/C24H22N2O7/c1-10-4-16-22-15(7-13(27)8-17(22)26-18(23(16)31)9-19(25)28)21(10)11-2-3-14(24(32)33)12(5-11)6-20(29)30/h2-5,8,17,23,27,31H,6-7,9H2,1H3,(H2,25,28)(H,29,30)(H,32,33)/t17-,23-/m0/s1	IOERSDQTKJUCBF-SBUREZEXSA-N
0	0	Cc1cc(O)ccc1C(C)(C)c1ccc2cc3occc3cc2c1	InChI=1S/C22H20O2/c1-14-10-19(23)6-7-20(14)22(2,3)18-5-4-15-13-21-16(8-9-24-21)11-17(15)12-18/h4-13,23H,1-3H3	OIZXPUQVNQYGIO-UHFFFAOYSA-N
0	0	CC(=O)c1sc2cc3cccc(Br)c3cc2c1C	InChI=1S/C15H11BrOS/c1-8-11-7-12-10(4-3-5-13(12)16)6-14(11)18-15(8)9(2)17/h3-7H,1-2H3	JQIICZAIWMTMDS-UHFFFAOYSA-N
0	1	COc1ccc(S(N)(=O)=O)c(N/C(O)=C/Cc2ccc(CCC(=O)O)n2C)c1	InChI=1S/C18H23N3O6S/c1-21-12(3-4-13(21)6-10-18(23)24)5-9-17(22)20-15-11-14(27-2)7-8-16(15)28(19,25)26/h3-4,7-9,11,20,22H,5-6,10H2,1-2H3,(H,23,24)(H2,19,25,26)/b17-9-	IGMKMGNFRYRXPP-MFOYZWKCSA-N
0	0	Cc1cccc(C(=O)c2c(O)cc3c(O)cccc3c2S(=O)(=O)CC#N)c1	InChI=1S/C20H15NO5S/c1-12-4-2-5-13(10-12)19(24)18-17(23)11-15-14(6-3-7-16(15)22)20(18)27(25,26)9-8-21/h2-7,10-11,22-23H,9H2,1H3	DKKAXQJKFRXHOX-UHFFFAOYSA-N
0	0	CCCc1cc(O)ccc1C(=O)OCc1c(O)cc(OC)c2c(O)cc(O)c(C(=O)O)c12	InChI=1S/C23H22O9/c1-3-4-11-7-12(24)5-6-13(11)23(30)32-10-14-15(25)9-18(31-2)20-16(26)8-17(27)21(19(14)20)22(28)29/h5-9,24-27H,3-4,10H2,1-2H3,(H,28,29)	JNZNRJSVOVXATH-UHFFFAOYSA-N
0	0	COc1cc(C(=O)O)cc2ccc(O)c(CC(=O)O)c12	InChI=1S/C14H12O6/c1-20-11-5-8(14(18)19)4-7-2-3-10(15)9(13(7)11)6-12(16)17/h2-5,15H,6H2,1H3,(H,16,17)(H,18,19)	QIDRYNBLPCPQOM-UHFFFAOYSA-N
0	1	O=C(O)CCc1ccccc1C(C(=O)O)=C(O)Nc1ccccc1C(=O)O	InChI=1S/C19H17NO7/c21-15(22)10-9-11-5-1-2-6-12(11)16(19(26)27)17(23)20-14-8-4-3-7-13(14)18(24)25/h1-8,20,23H,9-10H2,(H,21,22)(H,24,25)(H,26,27)	AKVNIBDQBWHIAQ-UHFFFAOYSA-N
1	1	CCCCCOC(=O)Nc1ccc2c(c1)[C@H](CC[N+](=O)[O-])C=CC2	InChI=1S/C18H24N2O4/c1-2-3-4-12-24-18(21)19-16-9-8-14-6-5-7-15(17(14)13-16)10-11-20(22)23/h5,7-9,13,15H,2-4,6,10-12H2,1H3,(H,19,21)/t15-/m0/s1	SDIHQIBWBOTCIZ-HNNXBMFYSA-N
0	0	O=Cc1c(O)ccc(O)c1CNS(=O)(=O)c1ccccc1	InChI=1S/C14H13NO5S/c16-9-12-11(13(17)6-7-14(12)18)8-15-21(19,20)10-4-2-1-3-5-10/h1-7,9,15,17-18H,8H2	JLGRSBQTQFPFSV-UHFFFAOYSA-N
4	4	Cc1ccc2c(c1O)[C@@H]1C(=C[C@@H]2O)C(Cl)=C[C@H](F)[C@@H]1O	InChI=1S/C15H14ClFO3/c1-6-2-3-7-11(18)4-8-9(16)5-10(17)15(20)13(8)12(7)14(6)19/h2-5,10-11,13,15,18-20H,1H3/t10-,11-,13-,15-/m0/s1	ACYHNVZDVSXLPD-UHXUCMFUSA-N
0	0	CCCc1cc2c(ccc3cccc(C(=O)O)c32)o1	InChI=1S/C16H14O3/c1-2-4-11-9-13-14(19-11)8-7-10-5-3-6-12(15(10)13)16(17)18/h3,5-9H,2,4H2,1H3,(H,17,18)	AQEKVUDTXZNBGC-UHFFFAOYSA-N
2	2	C[C@@H]1C=C(C(=O)O)Cc2c(C(=O)O)cc3c(c21)[C@H](O)C(O)=CC3	InChI=1S/C17H16O6/c1-7-4-9(16(20)21)6-10-11(17(22)23)5-8-2-3-12(18)15(19)14(8)13(7)10/h3-5,7,15,18-19H,2,6H2,1H3,(H,20,21)(H,22,23)/t7-,15-/m1/s1	QCYXZVZVHNZWFC-KWKYVRJSSA-N
0	0	CCNCC(=O)OC(=O)c1cc2ccc3cccc(F)c3c2cc1O	InChI=1S/C19H16FNO4/c1-2-21-10-17(23)25-19(24)14-8-12-7-6-11-4-3-5-15(20)18(11)13(12)9-16(14)22/h3-9,21-22H,2,10H2,1H3	RXCMKIXBBRWUAC-UHFFFAOYSA-N
2	2	CCCCc1ccccc1OC(=O)CNC(=O)[C@@H](C#N)C(=O)C[C@H](C)CC(=O)O	InChI=1S/C21H26N2O6/c1-3-4-7-15-8-5-6-9-18(15)29-20(27)13-23-21(28)16(12-22)17(24)10-14(2)11-19(25)26/h5-6,8-9,14,16H,3-4,7,10-11,13H2,1-2H3,(H,23,28)(H,25,26)/t14-,16-/m0/s1	JBPJPLTXOLEVTH-HOCLYGCPSA-N
1	1	O=C(Cc1cc(O)ccc1C(=O)O)NC(=O)NC1=C(O)Cc2ccccc2[C@H]1O	InChI=1S/C20H18N2O7/c23-12-5-6-14(19(27)28)11(7-12)9-16(25)21-20(29)22-17-15(24)8-10-3-1-2-4-13(10)18(17)26/h1-7,18,23-24,26H,8-9H2,(H,27,28)(H2,21,22,25,29)/t18-/m1/s1	YSAVGZASDCBHSK-GOSISDBHSA-N
0	0	COc1cc(CCOC(=O)NCC(=O)O)ccc1C(=O)O	InChI=1S/C13H15NO7/c1-20-10-6-8(2-3-9(10)12(17)18)4-5-21-13(19)14-7-11(15)16/h2-3,6H,4-5,7H2,1H3,(H,14,19)(H,15,16)(H,17,18)	RJNBKOLKOVHWSQ-UHFFFAOYSA-N
0	0	CCCOc1cc(O)c2c(O)c(Cl)ccc2c1CO	InChI=1S/C14H15ClO4/c1-2-5-19-12-6-11(17)13-8(9(12)7-16)3-4-10(15)14(13)18/h3-4,6,16-18H,2,5,7H2,1H3	SJYDSPHJENAYFW-UHFFFAOYSA-N
0	0	COc1ccc(O)c2c(-c3c(O)ccc(C)c3C)cc(O)cc12	InChI=1S/C19H18O4/c1-10-4-5-15(21)18(11(10)2)14-9-12(20)8-13-17(23-3)7-6-16(22)19(13)14/h4-9,20-22H,1-3H3	MDANCMHNIRIMTM-UHFFFAOYSA-N
1	1	C[C@@H](O)c1cccc(CO)c1Cc1cocc1O	InChI=1S/C14H16O4/c1-9(16)12-4-2-3-10(6-15)13(12)5-11-7-18-8-14(11)17/h2-4,7-9,15-17H,5-6H2,1H3/t9-/m1/s1	ZSZSQIVVNHWZNZ-SECBINFHSA-N
2	2	CCOC[C@H](C)c1[nH]ccc1[C@@H](CC)Cc1cccc(OC)c1	InChI=1S/C20H29NO2/c1-5-17(12-16-8-7-9-18(13-16)22-4)19-10-11-21-20(19)15(3)14-23-6-2/h7-11,13,15,17,21H,5-6,12,14H2,1-4H3/t15-,17-/m0/s1	YSBAWNGBSDOFOJ-RDJZCZTQSA-N
0	0	CCCNc1ncc(-c2cc(C)c3c(CC)ccc(-c4cc(CO)ccc4C(=O)O)c3c2C)[nH]1	InChI=1S/C28H31N3O3/c1-5-11-29-28-30-14-24(31-28)22-12-16(3)25-19(6-2)8-10-20(26(25)17(22)4)23-13-18(15-32)7-9-21(23)27(33)34/h7-10,12-14,32H,5-6,11,15H2,1-4H3,(H,33,34)(H2,29,30,31)	JKFQNFGQLNLQDC-UHFFFAOYSA-N
0	0	CC(=O)OCCc1cc2cc(F)ccc2cc1Cl	InChI=1S/C14H12ClFO2/c1-9(17)18-5-4-11-6-12-7-13(16)3-2-10(12)8-14(11)15/h2-3,6-8H,4-5H2,1H3	DSCPBZYPFHHITD-UHFFFAOYSA-N
0	0	C=C(Nc1cc(C(C)(C)CC)c(O)c2[nH]ccc12)C(=O)O	InChI=1S/C16H20N2O3/c1-5-16(3,4)11-8-12(18-9(2)15(20)21)10-6-7-17-13(10)14(11)19/h6-8,17-19H,2,5H2,1,3-4H3,(H,20,21)	QINXCVJVTMLGGO-UHFFFAOYSA-N
2	2	CCc1c2c(n3cn[nH]c13)[C@@H](O)c1ccc(CCOC)c3c1[C@@H]2C=CC3	InChI=1S/C21H23N3O2/c1-3-13-18-15-6-4-5-14-12(9-10-26-2)7-8-16(17(14)15)20(25)19(18)24-11-22-23-21(13)24/h4,6-8,11,15,20,23,25H,3,5,9-10H2,1-2H3/t15-,20-/m0/s1	YZZOHODIDLPPJD-YWZLYKJASA-N
1	1	N[C@H](C(=O)NCC(=O)O)C(=O)NCC(=O)NC(=O)c1ccc(Cl)s1	InChI=1S/C12H13ClN4O6S/c13-6-2-1-5(24-6)10(21)17-7(18)3-15-11(22)9(14)12(23)16-4-8(19)20/h1-2,9H,3-4,14H2,(H,15,22)(H,16,23)(H,19,20)(H,17,18,21)/t9-/m0/s1	MJATVJWWGLVVEZ-VIFPVBQESA-N
1	1	C=C[C@@H]1c2[nH]c3cccc(C(=O)O)c3c2Cc2c(O)c(C(=O)O)cc(O)c21	InChI=1S/C20H15NO6/c1-2-8-16-11(18(23)12(20(26)27)7-14(16)22)6-10-15-9(19(24)25)4-3-5-13(15)21-17(8)10/h2-5,7-8,21-23H,1,6H2,(H,24,25)(H,26,27)/t8-/m0/s1	HSWQDBBMRHEEHB-QMMMGPOBSA-N
0	0	O=C(O)CC(=O)NC(=O)CC(=O)Nc1ccc2ccccc2c1	InChI=1S/C16H14N2O5/c19-13(8-14(20)18-15(21)9-16(22)23)17-12-6-5-10-3-1-2-4-11(10)7-12/h1-7H,8-9H2,(H,17,19)(H,22,23)(H,18,20,21)	LLPBBGCRKHDXOW-UHFFFAOYSA-N
2	2	CCOC(=O)CCC1=C[C@@H](Cl)c2c(O)c(CCCC(=O)O)c(O)c(O)c2[C@H]1O	InChI=1S/C19H23ClO8/c1-2-28-13(23)7-6-9-8-11(20)14-15(16(9)24)19(27)18(26)10(17(14)25)4-3-5-12(21)22/h8,11,16,24-27H,2-7H2,1H3,(H,21,22)/t11-,16+/m1/s1	YAFBFJZVAKYPMC-BZNIZROVSA-N
3	3	N[C@H](C(=O)O)C(=O)N[C@@H]1C=C[C@@H](C(=O)O)c2cc3c(cc21)CC(O)=CC3	InChI=1S/C18H18N2O6/c19-15(18(25)26)16(22)20-14-4-3-11(17(23)24)12-6-8-1-2-10(21)5-9(8)7-13(12)14/h2-4,6-7,11,14-15,21H,1,5,19H2,(H,20,22)(H,23,24)(H,25,26)/t11-,14-,15+/m1/s1	UPCSWPBFCLJGKO-DFBGVHRSSA-N
0	0	Cc1c(C(F)(F)C(=O)O)sc2c1cc(Cl)c1cc[nH]c12	InChI=1S/C13H8ClF2NO2S/c1-5-7-4-8(14)6-2-3-17-9(6)10(7)20-11(5)13(15,16)12(18)19/h2-4,17H,1H3,(H,18,19)	BJQWTPZGNBCBHD-UHFFFAOYSA-N
1	1	CCCCCc1cccc(NC#N)c1O[C@H]1C(C)=CCc2ccccc21	InChI=1S/C23H26N2O/c1-3-4-5-10-19-11-8-13-21(25-16-24)23(19)26-22-17(2)14-15-18-9-6-7-12-20(18)22/h6-9,11-14,22,25H,3-5,10,15H2,1-2H3/t22-/m0/s1	SQQOHICRXHLCDA-QFIPXVFZSA-N
3	3	C[C@H](Cc1cccc(-c2ccc(S(N)(=O)=O)c(O)c2)c1)c1ccc2c3c1[C@H](C(=O)O)C=C[C@H]3NC2	InChI=1S/C27H26N2O5S/c1-15(20-7-5-19-14-29-22-9-8-21(27(31)32)26(20)25(19)22)11-16-3-2-4-17(12-16)18-6-10-24(23(30)13-18)35(28,33)34/h2-10,12-13,15,21-22,29-30H,11,14H2,1H3,(H,31,32)(H2,28,33,34)/t15-,21-,22-/m1/s1	VBFYTJMBAZNOTG-UJUVCNOISA-N
1	1	Cc1cc([C@H](CO)CCC(=O)O)c2c(C)c3c(c(O)c2c1C)CC=CC3	InChI=1S/C22H26O4/c1-12-10-18(15(11-23)8-9-19(24)25)20-14(3)16-6-4-5-7-17(16)22(26)21(20)13(12)2/h4-5,10,15,23,26H,6-9,11H2,1-3H3,(H,24,25)/t15-/m0/s1	LDCKLMIPKZBJPN-HNNXBMFYSA-N
1	1	CNc1ccc([C@H](COC)C(=O)NC(=O)OC(=O)CC(=O)NNC(=O)O)c2cccc(C(=O)O)c12	InChI=1S/C21H22N4O10/c1-22-14-7-6-10(11-4-3-5-12(17(11)14)19(29)30)13(9-34-2)18(28)23-21(33)35-16(27)8-15(26)24-25-20(31)32/h3-7,13,22,25H,8-9H2,1-2H3,(H,24,26)(H,29,30)(H,31,32)(H,23,28,33)/t13-/m0/s1	MPAUZQLMKGHZBV-ZDUSSCGKSA-N
1	2	C=C/C=C\c1ccc2c(c1)nc([C@H](Cl)c1c[nH]c(OC)c1)c1c(O)cc(N)cc12	InChI=1S/C23H20ClN3O2/c1-3-4-5-13-6-7-16-17-10-15(25)11-19(28)21(17)23(27-18(16)8-13)22(24)14-9-20(29-2)26-12-14/h3-12,22,26,28H,1,25H2,2H3/b5-4-/t22-/m1/s1	JHTKJLVGAKWCNK-QATSOJGNSA-N
0	1	C=C(Br)OC(=O)c1cccc2ccc(/C=C\CCC)cc12	InChI=1S/C18H17BrO2/c1-3-4-5-7-14-10-11-15-8-6-9-16(17(15)12-14)18(20)21-13(2)19/h5-12H,2-4H2,1H3/b7-5-	NLRFCWAPAKHKJF-ALCCZGGFSA-N
1	2	CC/C=C\[C@H](CC(=O)O)c1ccc(C(=O)O)c(NC)c1	InChI=1S/C15H19NO4/c1-3-4-5-10(9-14(17)18)11-6-7-12(15(19)20)13(8-11)16-2/h4-8,10,16H,3,9H2,1-2H3,(H,17,18)(H,19,20)/b5-4-/t10-/m1/s1	LCAUQKQEDMOPRY-UMCURTJPSA-N
0	0	O=C(O)Cc1cc(C(=O)O)c(O)c2cc(C(=O)O)cc(O)c12	InChI=1S/C14H10O8/c15-9-3-6(13(19)20)2-7-11(9)5(4-10(16)17)1-8(12(7)18)14(21)22/h1-3,15,18H,4H2,(H,16,17)(H,19,20)(H,21,22)	BUWACAQWPUCHQQ-UHFFFAOYSA-N
2	4	COC/C(=C(/CCO)O/C=C(/C)C(N)=O)[C@@H](C)c1ccccc1[C@@H](C)c1ccccc1	InChI=1S/C26H33NO4/c1-18(26(27)29)16-31-25(14-15-28)24(17-30-4)20(3)23-13-9-8-12-22(23)19(2)21-10-6-5-7-11-21/h5-13,16,19-20,28H,14-15,17H2,1-4H3,(H2,27,29)/b18-16-,25-24+/t19-,20-/m0/s1	RATAQQUKPZOMBB-FPNRZGPKSA-N
0	0	Cc1cc2[nH]c3cc(COC(=O)CC(=O)O)ccc3c2c2oc3ccccc3c12	InChI=1S/C23H17NO5/c1-12-8-17-22(23-21(12)15-4-2-3-5-18(15)29-23)14-7-6-13(9-16(14)24-17)11-28-20(27)10-19(25)26/h2-9,24H,10-11H2,1H3,(H,25,26)	RDDDYPNUNGRBLV-UHFFFAOYSA-N
0	2	CC/C=C(F)/C=C(/O)c1cnc(OC)cc1CC	InChI=1S/C14H18FNO2/c1-4-6-11(15)8-13(17)12-9-16-14(18-3)7-10(12)5-2/h6-9,17H,4-5H2,1-3H3/b11-6-,13-8+	CXLHSVUSYGIVAO-DBPBRXMJSA-N
0	3	C/C=C/C=C\C=C\c1c(O)ccc2[nH]c(O)cc12	InChI=1S/C15H15NO2/c1-2-3-4-5-6-7-11-12-10-15(18)16-13(12)8-9-14(11)17/h2-10,16-18H,1H3/b3-2+,5-4-,7-6+	UFEMNNUDQASBAA-PJDHVWAZSA-N
0	0	O=C(O)c1cc(Oc2cccc3c2CC(Cl)=CC3)c2ccccc2c1	InChI=1S/C21H15ClO3/c22-16-9-8-13-5-3-7-19(18(13)12-16)25-20-11-15(21(23)24)10-14-4-1-2-6-17(14)20/h1-7,9-11H,8,12H2,(H,23,24)	KSSOSHBBQMZCPH-UHFFFAOYSA-N
0	0	O=C(O)Cc1cccc(O)c1-c1ncc(CO)o1	InChI=1S/C12H11NO5/c14-6-8-5-13-12(18-8)11-7(4-10(16)17)2-1-3-9(11)15/h1-3,5,14-15H,4,6H2,(H,16,17)	YRTYDIDAYKCXEM-UHFFFAOYSA-N
1	1	CO[C@H]1CCCc2c1[nH]c1c(C(=O)O)cc(C(=O)O)cc21	InChI=1S/C15H15NO5/c1-21-11-4-2-3-8-9-5-7(14(17)18)6-10(15(19)20)12(9)16-13(8)11/h5-6,11,16H,2-4H2,1H3,(H,17,18)(H,19,20)/t11-/m0/s1	KGXLHNBCZJNUAI-NSHDSACASA-N
1	3	CCC(C)(C)CC/C(=C/C/C(=C\c1cccc(OC)c1)C(=O)O)c1cocc1C[C@H](O)CC(=O)O	InChI=1S/C28H36O7/c1-5-28(2,3)12-11-20(25-18-35-17-22(25)15-23(29)16-26(30)31)9-10-21(27(32)33)13-19-7-6-8-24(14-19)34-4/h6-9,13-14,17-18,23,29H,5,10-12,15-16H2,1-4H3,(H,30,31)(H,32,33)/b20-9-,21-13+/t23-/m0/s1	QRRCBBRGEOIPML-VUNNQLOQSA-N
2	2	CCc1c2c(c3[nH]c(O)nc3c1CCCCC(=O)O)[C@H](CC(=O)O)C[C@H](CO)C2	InChI=1S/C21H28N2O6/c1-2-13-14(5-3-4-6-16(25)26)19-20(23-21(29)22-19)18-12(9-17(27)28)7-11(10-24)8-15(13)18/h11-12,24H,2-10H2,1H3,(H,25,26)(H,27,28)(H2,22,23,29)/t11-,12-/m0/s1	UFWUJGPJSPWELB-RYUDHWBXSA-N
1	1	C=C[C@@H](C)c1ccc(Oc2cccc3[nH]c(O)[n+](-c4c(O)[nH]c5cocc45)c23)cc1O	InChI=1S/C23H19N3O5/c1-3-12(2)14-8-7-13(9-18(14)27)31-19-6-4-5-16-21(19)26(23(29)25-16)20-15-10-30-11-17(15)24-22(20)28/h3-12,24H,1H2,2H3,(H3,25,27,28,29)/p+1/t12-/m1/s1	NSCBFUVZAIPCQR-GFCCVEGCSA-O
0	1	CC/C(C(=O)Oc1ccccc1)=C(\C)c1cc2cc(NC(=O)O)ccc2o1	InChI=1S/C21H19NO5/c1-3-17(20(23)26-16-7-5-4-6-8-16)13(2)19-12-14-11-15(22-21(24)25)9-10-18(14)27-19/h4-12,22H,3H2,1-2H3,(H,24,25)/b17-13-	CBCJGNGFVJBYDQ-LGMDPLHJSA-N
2	2	O=C(O)CCCc1cc2c(cc1F)[C@H](Br)c1scc(-c3ccccc3)c1[C@@H]2F	InChI=1S/C22H17BrF2O2S/c23-20-14-10-17(24)13(7-4-8-18(26)27)9-15(14)21(25)19-16(11-28-22(19)20)12-5-2-1-3-6-12/h1-3,5-6,9-11,20-21H,4,7-8H2,(H,26,27)/t20-,21+/m0/s1	MYHHUISUQGUKSL-LEWJYISDSA-N
0	0	C=C(C(=O)O)C(=O)Nc1c2ccc(O)c(C(=O)O)c2cc2cccc(C)c12	InChI=1S/C20H15NO6/c1-9-4-3-5-11-8-13-12(6-7-14(22)16(13)20(26)27)17(15(9)11)21-18(23)10(2)19(24)25/h3-8,22H,2H2,1H3,(H,21,23)(H,24,25)(H,26,27)	HDRFFHXPBWKYGG-UHFFFAOYSA-N
2	3	CCOC(=O)[C@@H](CC)C/C=N\[C@@H](CCN)c1cccc(C(N)=O)c1	InChI=1S/C18H27N3O3/c1-3-13(18(23)24-4-2)9-11-21-16(8-10-19)14-6-5-7-15(12-14)17(20)22/h5-7,11-13,16H,3-4,8-10,19H2,1-2H3,(H2,20,22)/b21-11-/t13-,16-/m0/s1	JSEREVULYPNIMX-RZOIHLSQSA-N
1	1	CC1=CCc2cc3c(cc2C1)[C@@H](C(=O)O)C=CC3	InChI=1S/C16H16O2/c1-10-5-6-11-8-12-3-2-4-14(16(17)18)15(12)9-13(11)7-10/h2,4-5,8-9,14H,3,6-7H2,1H3,(H,17,18)/t14-/m0/s1	NDLNEGKQHJRHLN-AWEZNQCLSA-N
0	0	CCCOC(=O)c1cc2c(O)cc3cccc(C(=O)O)c3c2cc1-c1ccccc1	InChI=1S/C25H20O5/c1-2-11-30-25(29)21-14-19-20(13-18(21)15-7-4-3-5-8-15)23-16(12-22(19)26)9-6-10-17(23)24(27)28/h3-10,12-14,26H,2,11H2,1H3,(H,27,28)	XSRWXYZFCROTIS-UHFFFAOYSA-N
2	2	CCCO[C@H](CO)[C@](C)(O)Cc1cc(C(=O)O)ccc1C(C)C	InChI=1S/C18H28O5/c1-5-8-23-16(11-19)18(4,22)10-14-9-13(17(20)21)6-7-15(14)12(2)3/h6-7,9,12,16,19,22H,5,8,10-11H2,1-4H3,(H,20,21)/t16-,18-/m1/s1	MXSKNUPREDLCPO-SJLPKXTDSA-N
1	1	O=C(O)Cc1ccccc1-c1ccc(Oc2ccccc2)c2c1[C@H](O)C(O)=CC2	InChI=1S/C24H20O5/c25-20-12-10-19-21(29-16-7-2-1-3-8-16)13-11-18(23(19)24(20)28)17-9-5-4-6-15(17)14-22(26)27/h1-9,11-13,24-25,28H,10,14H2,(H,26,27)/t24-/m1/s1	YRZKKKBOHMMTRL-XMMPIXPASA-N
0	0	Cc1nc2c(cc(Cl)c3c(O)c4[nH]c(-c5ccco5)nc4cc32)o1	InChI=1S/C17H10ClN3O3/c1-7-19-14-8-5-10-15(21-17(20-10)11-3-2-4-23-11)16(22)13(8)9(18)6-12(14)24-7/h2-6,22H,1H3,(H,20,21)	ZRDXZGRTEPVFQU-UHFFFAOYSA-N
0	2	C=CC(=O)/C=C/C=C\c1cc2cc(C(=O)O)ccc2cc1O	InChI=1S/C18H14O4/c1-2-16(19)6-4-3-5-13-9-15-10-14(18(21)22)8-7-12(15)11-17(13)20/h2-11,20H,1H2,(H,21,22)/b5-3-,6-4+	MVCQRKFUBQVXQB-CIIODKQPSA-N
1	3	C/C=c1\nc(N)n(C)\c1=C\c1cc([C@@H](O)CC)c2cc(O)ncc2c1	InChI=1S/C19H22N4O2/c1-4-15-16(23(3)19(20)22-15)8-11-6-12-10-21-18(25)9-13(12)14(7-11)17(24)5-2/h4,6-10,17,24H,5H2,1-3H3,(H2,20,22)(H,21,25)/b15-4-,16-8+/t17-/m0/s1	CQAXAIDJIIELDA-KWTZQLCLSA-N
1	1	COc1c(O)nc(O)c(N[C@@H]2C=CC(=O)C=C2c2ccccc2)c1CC(=O)O	InChI=1S/C20H18N2O6/c1-28-18-14(10-16(24)25)17(19(26)22-20(18)27)21-15-8-7-12(23)9-13(15)11-5-3-2-4-6-11/h2-9,15,21H,10H2,1H3,(H,24,25)(H2,22,26,27)/t15-/m1/s1	SXQKFRBBPFXWFS-OAHLLOKOSA-N
1	1	Cc1cccc([C@@H](Cl)c2c(O)cc([N+](=O)[O-])c(-c3c[nH]c(O)c3C(=O)N(C)S(=O)(=O)O)c2C)c1	InChI=1S/C21H20ClN3O8S/c1-10-5-4-6-12(7-10)19(22)17-11(2)16(14(25(29)30)8-15(17)26)13-9-23-20(27)18(13)21(28)24(3)34(31,32)33/h4-9,19,23,26-27H,1-3H3,(H,31,32,33)/t19-/m1/s1	SJJLXXATCKFCKI-LJQANCHMSA-N
1	1	CCc1c(CC[C@H](C)c2cc(N)ncc2S(=O)(=O)O)[nH]c(C(=O)O)c1CO	InChI=1S/C17H23N3O6S/c1-3-10-12(8-21)16(17(22)23)20-13(10)5-4-9(2)11-6-15(18)19-7-14(11)27(24,25)26/h6-7,9,20-21H,3-5,8H2,1-2H3,(H2,18,19)(H,22,23)(H,24,25,26)/t9-/m0/s1	GUIDDHNXMACSJN-VIFPVBQESA-N
0	0	CC(C)c1ccnc2c(O)cc3c(ccc4ccoc43)c12	InChI=1S/C18H15NO2/c1-10(2)12-5-7-19-17-15(20)9-14-13(16(12)17)4-3-11-6-8-21-18(11)14/h3-10,20H,1-2H3	HYNBZDZFSJCULH-UHFFFAOYSA-N
0	2	CC(=C/c1ccc2c(O)cccc2n1)/C(=C/C(N)=O)C(=O)O	InChI=1S/C16H14N2O4/c1-9(12(16(21)22)8-15(17)20)7-10-5-6-11-13(18-10)3-2-4-14(11)19/h2-8,19H,1H3,(H2,17,20)(H,21,22)/b9-7-,12-8-	CQNSYWRSERNCJC-NRGDDSENSA-N
3	4	CO[C@@H]1Cc2c(c(O)cc3ccccc23)[C@@H]([C@H](O)CC/C(O)=N\O)C1	InChI=1S/C19H23NO5/c1-25-12-9-14-13-5-3-2-4-11(13)8-17(22)19(14)15(10-12)16(21)6-7-18(23)20-24/h2-5,8,12,15-16,21-22,24H,6-7,9-10H2,1H3,(H,20,23)/t12-,15-,16-/m1/s1	RTKSYXNDZXBYQP-DAXOMENPSA-N
1	1	COc1cc(C(=O)NC(=O)[C@H](NC(=O)c2ccc(C(=O)O)cc2)C(=O)O)cc(C#N)c1OC	InChI=1S/C21H17N3O9/c1-32-14-8-12(7-13(9-22)16(14)33-2)18(26)24-19(27)15(21(30)31)23-17(25)10-3-5-11(6-4-10)20(28)29/h3-8,15H,1-2H3,(H,23,25)(H,28,29)(H,30,31)(H,24,26,27)/t15-/m0/s1	JIFVKUYVFNBZKT-HNNXBMFYSA-N
0	0	O=C(O)CS(=O)(=O)NCC(=O)OC(=O)Nc1cccc2ccccc12	InChI=1S/C15H14N2O7S/c18-13(19)9-25(22,23)16-8-14(20)24-15(21)17-12-7-3-5-10-4-1-2-6-11(10)12/h1-7,16H,8-9H2,(H,17,21)(H,18,19)	OEGJVFAKGPHLEN-UHFFFAOYSA-N
1	1	CCCc1cc2cc(C(=O)O)cc(C)c2c2cc3cc(C(=O)O)ccc3c([C@@H](C)O)c12	InChI=1S/C26H24O5/c1-4-5-15-9-18-11-19(26(30)31)8-13(2)22(18)21-12-17-10-16(25(28)29)6-7-20(17)23(14(3)27)24(15)21/h6-12,14,27H,4-5H2,1-3H3,(H,28,29)(H,30,31)/t14-/m1/s1	JCINHSCEXYQFOB-CQSZACIVSA-N
0	2	CCCOC(=O)CC(=O)OC(=O)c1ccccc1C/C=C\CC(=O)/N=C(\O)OC	InChI=1S/C20H23NO8/c1-3-12-28-17(23)13-18(24)29-19(25)15-10-6-4-8-14(15)9-5-7-11-16(22)21-20(26)27-2/h4-8,10H,3,9,11-13H2,1-2H3,(H,21,22,26)/b7-5-	MBUMURIPGPTGND-ALCCZGGFSA-N
2	2	CCc1ccc(-c2cccc(O)c2S[C@H]2C=C(F)[C@H](O)c3ccc4occc4c32)[nH]1	InChI=1S/C24H20FNO3S/c1-2-13-6-8-18(26-13)14-4-3-5-19(27)24(14)30-21-12-17(25)23(28)16-7-9-20-15(22(16)21)10-11-29-20/h3-12,21,23,26-28H,2H2,1H3/t21-,23+/m0/s1	RFMHXNNSTJDQSW-JTHBVZDNSA-N
