tetra	ez	Structure of rdSMILES [idcode]	rdSMILES	rdInChI	rdInChIKey	dwSmiles	diff_rd_dw_SMILES	dwInChI	diff_rd_dw_inchi	dwInChI-Key	diff_rd_dw_inchikey	
0	0	e`TPI@@@DHlieckglbbTRbTRtTRTTZbTRebUWVsTDPAAE@UDt@@@@	CCCc1cc(O)ccc1C(=O)OCc1c(O)cc(OC)c2c(O)cc(O)c(C(=O)O)c12	InChI=1S/C23H22O9/c1-3-4-11-7-12(24)5-6-13(11)23(30)32-10-14-15(25)9-18(31-2)20-16(26)8-17(27)21(19(14)20)22(28)29/h5-9,24-27H,3-4,10H2,1-2H3,(H,28,29)	JNZNRJSVOVXATH-UHFFFAOYSA-N	CCCc(cc(cc1)O)c1C(OCc(c1c(C(O)=O)c(O)cc(O)c1c(OC)c1)c1O)=O	0	InChI=1S/C23H22O9/c1-3-4-11-7-12(24)5-6-13(11)23(30)32-10-14-15(25)9-18(31-2)20-16(26)8-17(27)21(19(14)20)22(28)29/h5-9,24-27H,3-4,10H2,1-2H3,(H,28,29)	1	JNZNRJSVOVXATH-UHFFFAOYSA-N	1	
0	0	fbu@p@@HDENTfyVU^wnRlyh@``Jf@@@	COc1cc(C(=O)O)cc2ccc(O)c(CC(=O)O)c12	InChI=1S/C14H12O6/c1-20-11-5-8(14(18)19)4-7-2-3-10(15)9(13(7)11)6-12(16)17/h2-5,15H,6H2,1H3,(H,16,17)(H,18,19)	QIDRYNBLPCPQOM-UHFFFAOYSA-N	COc(c1c2CC(O)=O)cc(C(O)=O)cc1ccc2O	0	InChI=1S/C14H12O6/c1-20-11-5-8(14(18)19)4-7-2-3-10(15)9(13(7)11)6-12(16)17/h2-5,15H,6H2,1H3,(H,16,17)(H,18,19)	1	QIDRYNBLPCPQOM-UHFFFAOYSA-N	1	
0	1	fmgap@F@QjJYkrJZJIKPqQQQEEPRjmZBBIhFHJX@@@	O=C(O)CCc1ccccc1C(C(=O)O)=C(O)Nc1ccccc1C(=O)O	InChI=1S/C19H17NO7/c21-15(22)10-9-11-5-1-2-6-12(11)16(19(26)27)17(23)20-14-8-4-3-7-13(14)18(24)25/h1-8,20,23H,9-10H2,(H,21,22)(H,24,25)(H,26,27)	AKVNIBDQBWHIAQ-UHFFFAOYSA-N	OC(CCc(cccc1)c1C(C(O)=O)=C(Nc(cccc1)c1C(O)=O)O)=O	0	InChI=1S/C19H17NO7/c21-15(22)10-9-11-5-1-2-6-12(11)16(19(26)27)17(23)20-14-8-4-3-7-13(14)18(24)25/h1-8,20,23H,9-10H2,(H,21,22)(H,24,25)(H,26,27)	1	AKVNIBDQBWHIAQ-UHFFFAOYSA-N	1	
1	1	fasPPBH^@bJXRcdfufV_vuUQkNZj`RBfjjHT`@	CCCCCOC(=O)Nc1ccc2c(c1)[C@H](CC[N+](=O)[O-])C=CC2	InChI=1S/C18H24N2O4/c1-2-3-4-12-24-18(21)19-16-9-8-14-6-5-7-15(17(14)13-16)10-11-20(22)23/h5,7-9,13,15H,2-4,6,10-12H2,1H3,(H,19,21)/t15-/m0/s1	SDIHQIBWBOTCIZ-HNNXBMFYSA-N	CCCCCOC(Nc1cc([C@H](CC[N+]([O-])=O)C=CC2)c2cc1)=O	0	InChI=1S/C18H24N2O4/c1-2-3-4-12-24-18(21)19-16-9-8-14-6-5-7-15(17(14)13-16)10-11-20(22)23/h5,7-9,13,15H,2-4,6,10-12H2,1H3,(H,19,21)/t15-/m0/s1	1	SDIHQIBWBOTCIZ-HNNXBMFYSA-N	1	
0	0	fjmaR@LPP{IPAFRREQIJKQPiJlEJuA@AAD`@@	O=Cc1c(O)ccc(O)c1CNS(=O)(=O)c1ccccc1	InChI=1S/C14H13NO5S/c16-9-12-11(13(17)6-7-14(12)18)8-15-21(19,20)10-4-2-1-3-5-10/h1-7,9,15,17-18H,8H2	JLGRSBQTQFPFSV-UHFFFAOYSA-N	Oc(cc1)c(CNS(c2ccccc2)(=O)=O)c(C=O)c1O	0	InChI=1S/C14H13NO5S/c16-9-12-11(13(17)6-7-14(12)18)8-15-21(19,20)10-4-2-1-3-5-10/h1-7,9,15,17-18H,8H2	1	JLGRSBQTQFPFSV-UHFFFAOYSA-N	1	
4	4	fbmAa@MNBBHUHYEEDeDhdUMfRDZJZVjjbHJ@eHr\Td@	Cc1ccc2c(c1O)[C@@H]1C(=C[C@@H]2O)C(Cl)=C[C@H](F)[C@@H]1O	InChI=1S/C15H14ClFO3/c1-6-2-3-7-11(18)4-8-9(16)5-10(17)15(20)13(8)12(7)14(6)19/h2-5,10-11,13,15,18-20H,1H3/t10-,11-,13-,15-/m0/s1	ACYHNVZDVSXLPD-UHXUCMFUSA-N	Cc(ccc1c2[C@@H]([C@H]([C@H](C=C3Cl)F)O)C3=C[C@@H]1O)c2O	0	InChI=1S/C15H14ClFO3/c1-6-2-3-7-11(18)4-8-9(16)5-10(17)15(20)13(8)12(7)14(6)19/h2-5,10-11,13,15,18-20H,1H3/t10-,11-,13-,15-/m0/s1	1	ACYHNVZDVSXLPD-UHXUCMFUSA-N	1	
0	0	fluA`@@H]dTtTRbfrJPeZl{sP@@QMPP@@	CCCc1cc2c(ccc3cccc(C(=O)O)c32)o1	InChI=1S/C16H14O3/c1-2-4-11-9-13-14(19-11)8-7-10-5-3-6-12(15(10)13)16(17)18/h3,5-9H,2,4H2,1H3,(H,17,18)	AQEKVUDTXZNBGC-UHFFFAOYSA-N	CCCc1cc2c3c(C(O)=O)cccc3ccc2[o]1	0	InChI=1S/C16H14O3/c1-2-4-11-9-13-14(19-11)8-7-10-5-3-6-12(15(10)13)16(17)18/h3,5-9H,2,4H2,1H3,(H,17,18)	1	AQEKVUDTXZNBGC-UHFFFAOYSA-N	1	
2	2	fns@p@@HRVk\bfbbTRRbRaaEKShyZ@`jjjfaTJed@	C[C@@H]1C=C(C(=O)O)Cc2c(C(=O)O)cc3c(c21)[C@H](O)C(O)=CC3	InChI=1S/C17H16O6/c1-7-4-9(16(20)21)6-10-11(17(22)23)5-8-2-3-12(18)15(19)14(8)13(7)10/h3-5,7,15,18-19H,2,6H2,1H3,(H,20,21)(H,22,23)/t7-,15-/m1/s1	QCYXZVZVHNZWFC-KWKYVRJSSA-N	C[C@H]1c2c([C@@H](C(O)=CC3)O)c3cc(C(O)=O)c2CC(C(O)=O)=C1	0	InChI=1S/C17H16O6/c1-7-4-9(16(20)21)6-10-11(17(22)23)5-8-2-3-12(18)15(19)14(8)13(7)10/h3-5,7,15,18-19H,2,6H2,1H3,(H,20,21)(H,22,23)/t7-,15-/m1/s1	1	QCYXZVZVHNZWFC-KWKYVRJSSA-N	1	
0	0	fi{`R@F~bdhICHhheEMD\mLidfJdZsh@@@@iij`@@@	CCNCC(=O)OC(=O)c1cc2ccc3cccc(F)c3c2cc1O	InChI=1S/C19H16FNO4/c1-2-21-10-17(23)25-19(24)14-8-12-7-6-11-4-3-5-15(20)18(11)13(12)9-16(14)22/h3-9,21-22H,2,10H2,1H3	RXCMKIXBBRWUAC-UHFFFAOYSA-N	CCNCC(OC(c1cc2ccc(cccc3F)c3c2cc1O)=O)=O	0	InChI=1S/C19H16FNO4/c1-2-21-10-17(23)25-19(24)14-8-12-7-6-11-4-3-5-15(20)18(11)13(12)9-16(14)22/h3-9,21-22H,2,10H2,1H3	1	RXCMKIXBBRWUAC-UHFFFAOYSA-N	1	
2	2	fkwPp@DBAKQncrJIQIQPyQQZIQIilvjkYjhHabhQbV`@	CCCCc1ccccc1OC(=O)CNC(=O)[C@@H](C#N)C(=O)C[C@H](C)CC(=O)O	InChI=1S/C21H26N2O6/c1-3-4-7-15-8-5-6-9-18(15)29-20(27)13-23-21(28)16(12-22)17(24)10-14(2)11-19(25)26/h5-6,8-9,14,16H,3-4,7,10-11,13H2,1-2H3,(H,23,28)(H,25,26)/t14-,16-/m0/s1	JBPJPLTXOLEVTH-HOCLYGCPSA-N	CCCCc(cccc1)c1OC(CNC([C@H](C(C[C@H](C)CC(O)=O)=O)C#N)=O)=O	0	InChI=1S/C21H26N2O6/c1-3-4-7-15-8-5-6-9-18(15)29-20(27)13-23-21(28)16(12-22)17(24)10-14(2)11-19(25)26/h5-6,8-9,14,16H,3-4,7,10-11,13H2,1-2H3,(H,23,28)(H,25,26)/t14-,16-/m0/s1	1	JBPJPLTXOLEVTH-HOCLYGCPSA-N	1	
1	1	fkQp@DX@IQikNdrlsM~rloK[qQ}vuSMUT@D@q@Px`@	O=C(Cc1cc(O)ccc1C(=O)O)NC(=O)NC1=C(O)Cc2ccccc2[C@H]1O	InChI=1S/C20H18N2O7/c23-12-5-6-14(19(27)28)11(7-12)9-16(25)21-20(29)22-17-15(24)8-10-3-1-2-4-13(10)18(17)26/h1-7,18,23-24,26H,8-9H2,(H,27,28)(H2,21,22,25,29)/t18-/m1/s1	YSAVGZASDCBHSK-GOSISDBHSA-N	O[C@H](c1c(C2)cccc1)C(NC(NC(Cc(cc(cc1)O)c1C(O)=O)=O)=O)=C2O	0	InChI=1S/C20H18N2O7/c23-12-5-6-14(19(27)28)11(7-12)9-16(25)21-20(29)22-17-15(24)8-10-3-1-2-4-13(10)18(17)26/h1-7,18,23-24,26H,8-9H2,(H,27,28)(H2,21,22,25,29)/t18-/m1/s1	1	YSAVGZASDCBHSK-GOSISDBHSA-N	1	
0	0	fjuap@L@QIWlerJIIIQPiSKQpVjjX@bf@@@	COc1cc(CCOC(=O)NCC(=O)O)ccc1C(=O)O	InChI=1S/C13H15NO7/c1-20-10-6-8(2-3-9(10)12(17)18)4-5-21-13(19)14-7-11(15)16/h2-3,6H,4-5,7H2,1H3,(H,14,19)(H,15,16)(H,17,18)	RJNBKOLKOVHWSQ-UHFFFAOYSA-N	COc(cc(CCOC(NCC(O)=O)=O)cc1)c1C(O)=O	0	InChI=1S/C13H15NO7/c1-20-10-6-8(2-3-9(10)12(17)18)4-5-21-13(19)14-7-11(15)16/h2-3,6H,4-5,7H2,1H3,(H,14,19)(H,15,16)(H,17,18)	1	RJNBKOLKOVHWSQ-UHFFFAOYSA-N	1	
0	0	fle@R@BR]xDPdsO\zkkAZMA@DAUT@@@	CCCOc1cc(O)c2c(O)c(Cl)ccc2c1CO	InChI=1S/C14H15ClO4/c1-2-5-19-12-6-11(17)13-8(9(12)7-16)3-4-10(15)14(13)18/h3-4,6,16-18H,2,5,7H2,1H3	SJYDSPHJENAYFW-UHFFFAOYSA-N	CCCOc(c(CO)c1cc2)cc(O)c1c(O)c2Cl	0	InChI=1S/C14H15ClO4/c1-2-5-19-12-6-11(17)13-8(9(12)7-16)3-4-10(15)14(13)18/h3-4,6,16-18H,2,5,7H2,1H3	1	SJYDSPHJENAYFW-UHFFFAOYSA-N	1	
0	0	fns@P@@Z]GIEMDhlhmCELnBU[MZ@@BbBBH@DMT@	COc1ccc(O)c2c(-c3c(O)ccc(C)c3C)cc(O)cc12	InChI=1S/C19H18O4/c1-10-4-5-15(21)18(11(10)2)14-9-12(20)8-13-17(23-3)7-6-16(22)19(13)14/h4-9,20-22H,1-3H3	MDANCMHNIRIMTM-UHFFFAOYSA-N	Cc(cc1)c(C)c(-c(cc(cc23)O)c2c(O)ccc3OC)c1O	0	InChI=1S/C19H18O4/c1-10-4-5-15(21)18(11(10)2)14-9-12(20)8-13-17(23-3)7-6-16(22)19(13)14/h4-9,20-22H,1-3H3	1	MDANCMHNIRIMTM-UHFFFAOYSA-N	1	
1	1	fdy@P@@T}EJU]fY[pPsjVhBHjbFd@	C[C@@H](O)c1cccc(CO)c1Cc1cocc1O	InChI=1S/C14H16O4/c1-9(16)12-4-2-3-10(6-15)13(12)5-11-7-18-8-14(11)17/h2-4,7-9,15-17H,5-6H2,1H3/t9-/m1/s1	ZSZSQIVVNHWZNZ-SECBINFHSA-N	C[C@H](c1c(Cc2c[o]cc2O)c(CO)ccc1)O	0	InChI=1S/C14H16O4/c1-9(16)12-4-2-3-10(6-15)13(12)5-11-7-18-8-14(11)17/h2-4,7-9,15-17H,5-6H2,1H3/t9-/m1/s1	1	ZSZSQIVVNHWZNZ-SECBINFHSA-N	1	
2	2	fnc``@N@KdbRffTLRTrTteYkUUMUT@QHcDt`@	CCOC[C@H](C)c1[nH]ccc1[C@@H](CC)Cc1cccc(OC)c1	InChI=1S/C20H29NO2/c1-5-17(12-16-8-7-9-18(13-16)22-4)19-10-11-21-20(19)15(3)14-23-6-2/h7-11,13,15,17,21H,5-6,12,14H2,1-4H3/t15-,17-/m0/s1	YSBAWNGBSDOFOJ-RDJZCZTQSA-N	CC[C@@H](Cc1cc(OC)ccc1)c1c([C@@H](C)COCC)[nH]cc1	0	InChI=1S/C20H29NO2/c1-5-17(12-16-8-7-9-18(13-16)22-4)19-10-11-21-20(19)15(3)14-23-6-2/h7-11,13,15,17,21H,5-6,12,14H2,1-4H3/t15-,17-/m0/s1	1	YSBAWNGBSDOFOJ-RDJZCZTQSA-N	1	
0	0	edZ\L@@Ekg`DBlbfbbTVbRbfRbIfRrPfc`RSQusPP@@PEQUMUPB@@@	CCCNc1ncc(-c2cc(C)c3c(CC)ccc(-c4cc(CO)ccc4C(=O)O)c3c2C)[nH]1	InChI=1S/C28H31N3O3/c1-5-11-29-28-30-14-24(31-28)22-12-16(3)25-19(6-2)8-10-20(26(25)17(22)4)23-13-18(15-32)7-9-21(23)27(33)34/h7-10,12-14,32H,5-6,11,15H2,1-4H3,(H,33,34)(H2,29,30,31)	JKFQNFGQLNLQDC-UHFFFAOYSA-N	CCCNc1ncc(-c2cc(C)c(c(CC)ccc3-c(cc(CO)cc4)c4C(O)=O)c3c2C)[nH]1	0	InChI=1S/C28H31N3O3/c1-5-11-29-28-30-14-24(31-28)22-12-16(3)25-19(6-2)8-10-20(26(25)17(22)4)23-13-18(15-32)7-9-21(23)27(33)34/h7-10,12-14,32H,5-6,11,15H2,1-4H3,(H,33,34)(H2,29,30,31)	1	JKFQNFGQLNLQDC-UHFFFAOYSA-N	1	
0	0	fdy@a@MAAD^dDfYUUWYgCV`HHHJX@@@	CC(=O)OCCc1cc2cc(F)ccc2cc1Cl	InChI=1S/C14H12ClFO2/c1-9(17)18-5-4-11-6-12-7-13(16)3-2-10(12)8-14(11)15/h2-3,6-8H,4-5H2,1H3	DSCPBZYPFHHITD-UHFFFAOYSA-N	CC(OCCc1cc2cc(F)ccc2cc1Cl)=O	0	InChI=1S/C14H12ClFO2/c1-9(17)18-5-4-11-6-12-7-13(16)3-2-10(12)8-14(11)15/h2-3,6-8H,4-5H2,1H3	1	DSCPBZYPFHHITD-UHFFFAOYSA-N	1	
0	0	fjmQ`@BF@`JS\|rrWjqgMS@QCUTP@@	C=C(Nc1cc(C(C)(C)CC)c(O)c2[nH]ccc12)C(=O)O	InChI=1S/C16H20N2O3/c1-5-16(3,4)11-8-12(18-9(2)15(20)21)10-6-7-17-13(10)14(11)19/h6-8,17-19H,2,5H2,1,3-4H3,(H,20,21)	QINXCVJVTMLGGO-UHFFFAOYSA-N	CCC(C)(C)c1cc(NC(C(O)=O)=C)c(cc[nH]2)c2c1O	0	InChI=1S/C16H20N2O3/c1-5-16(3,4)11-8-12(18-9(2)15(20)21)10-6-7-17-13(10)14(11)19/h6-8,17-19H,2,5H2,1,3-4H3,(H,20,21)	1	QINXCVJVTMLGGO-UHFFFAOYSA-N	1	
2	2	feop`@L}f@NRKJJIQYSQEQIJRc^]GI^sj`HJjjfjQZQjVP@	CCc1c2c(n3cn[nH]c13)[C@@H](O)c1ccc(CCOC)c3c1[C@@H]2C=CC3	InChI=1S/C21H23N3O2/c1-3-13-18-15-6-4-5-14-12(9-10-26-2)7-8-16(17(14)15)20(25)19(18)24-11-22-23-21(13)24/h4,6-8,11,15,20,23,25H,3,5,9-10H2,1-2H3/t15-,20-/m0/s1	YZZOHODIDLPPJD-YWZLYKJASA-N	CCc1c([nH]nc2)[n]2c([C@H]2O)c1[C@@H]1c3c2ccc(CCOC)c3CC=C1	0	InChI=1S/C21H23N3O2/c1-3-13-18-15-6-4-5-14-12(9-10-26-2)7-8-16(17(14)15)20(25)19(18)24-11-22-23-21(13)24/h4,6-8,11,15,20,23,25H,3,5,9-10H2,1-2H3/t15-,20-/m0/s1	1	YZZOHODIDLPPJD-YWZLYKJASA-N	1	
1	1	facHq@AFCgbgI[tDP`HRYWmm[nubTijZZfijYay@@	N[C@H](C(=O)NCC(=O)O)C(=O)NCC(=O)NC(=O)c1ccc(Cl)s1	InChI=1S/C12H13ClN4O6S/c13-6-2-1-5(24-6)10(21)17-7(18)3-15-11(22)9(14)12(23)16-4-8(19)20/h1-2,9H,3-4,14H2,(H,15,22)(H,16,23)(H,19,20)(H,17,18,21)/t9-/m0/s1	MJATVJWWGLVVEZ-VIFPVBQESA-N	N[C@@H](C(NCC(NC(c([s]1)ccc1Cl)=O)=O)=O)C(NCC(O)=O)=O	0	InChI=1S/C12H13ClN4O6S/c13-6-2-1-5(24-6)10(21)17-7(18)3-15-11(22)9(14)12(23)16-4-8(19)20/h1-2,9H,3-4,14H2,(H,15,22)(H,16,23)(H,19,20)(H,17,18,21)/t9-/m0/s1	1	MJATVJWWGLVVEZ-VIFPVBQESA-N	1	
1	1	fmo`p@H`PsPyyEMEEhdmDdhXeDJUgQKu[PPEUUHPLCDCP@	C=C[C@@H]1c2[nH]c3cccc(C(=O)O)c3c2Cc2c(O)c(C(=O)O)cc(O)c21	InChI=1S/C20H15NO6/c1-2-8-16-11(18(23)12(20(26)27)7-14(16)22)6-10-15-9(19(24)25)4-3-5-13(15)21-17(8)10/h2-5,7-8,21-23H,1,6H2,(H,24,25)(H,26,27)/t8-/m0/s1	HSWQDBBMRHEEHB-QMMMGPOBSA-N	C=C[C@H](c([nH]c1ccc2)c(C3)c1c2C(O)=O)c(c(O)c1)c3c(O)c1C(O)=O	0	InChI=1S/C20H15NO6/c1-2-8-16-11(18(23)12(20(26)27)7-14(16)22)6-10-15-9(19(24)25)4-3-5-13(15)21-17(8)10/h2-5,7-8,21-23H,1,6H2,(H,24,25)(H,26,27)/t8-/m0/s1	1	HSWQDBBMRHEEHB-QMMMGPOBSA-N	1	
0	0	fncQP@FF@b`mIMmmmlkZqSUkTttt@@@@@@	O=C(O)CC(=O)NC(=O)CC(=O)Nc1ccc2ccccc2c1	InChI=1S/C16H14N2O5/c19-13(8-14(20)18-15(21)9-16(22)23)17-12-6-5-10-3-1-2-4-11(10)7-12/h1-7H,8-9H2,(H,17,19)(H,22,23)(H,18,20,21)	LLPBBGCRKHDXOW-UHFFFAOYSA-N	OC(CC(NC(CC(Nc1cc2ccccc2cc1)=O)=O)=O)=O	0	InChI=1S/C16H14N2O5/c19-13(8-14(20)18-15(21)9-16(22)23)17-12-6-5-10-3-1-2-4-11(10)7-12/h1-7H,8-9H2,(H,17,19)(H,22,23)(H,18,20,21)	1	LLPBBGCRKHDXOW-UHFFFAOYSA-N	1	
2	2	fcw@J@NN}FkYkADYEEDhhmDdd\hlhfJdZhFBbjjfijDPbd@	CCOC(=O)CCC1=C[C@@H](Cl)c2c(O)c(CCCC(=O)O)c(O)c(O)c2[C@H]1O	InChI=1S/C19H23ClO8/c1-2-28-13(23)7-6-9-8-11(20)14-15(16(9)24)19(27)18(26)10(17(14)25)4-3-5-12(21)22/h8,11,16,24-27H,2-7H2,1H3,(H,21,22)/t11-,16+/m1/s1	YAFBFJZVAKYPMC-BZNIZROVSA-N	CCOC(CCC([C@@H](c(c1c(c(CCCC(O)=O)c2O)O)c2O)O)=C[C@H]1Cl)=O	0	InChI=1S/C19H23ClO8/c1-2-28-13(23)7-6-9-8-11(20)14-15(16(9)24)19(27)18(26)10(17(14)25)4-3-5-12(21)22/h8,11,16,24-27H,2-7H2,1H3,(H,21,22)/t11-,16+/m1/s1	1	YAFBFJZVAKYPMC-BZNIZROVSA-N	1	
3	3	fegPp@KM@cMQsrJZJIQYIIISZFBUhtTmTBPUUMTtNLQTJ`@	N[C@H](C(=O)O)C(=O)N[C@@H]1C=C[C@@H](C(=O)O)c2cc3c(cc21)CC(O)=CC3	InChI=1S/C18H18N2O6/c19-15(18(25)26)16(22)20-14-4-3-11(17(23)24)12-6-8-1-2-10(21)5-9(8)7-13(12)14/h2-4,6-7,11,14-15,21H,1,5,19H2,(H,20,22)(H,23,24)(H,25,26)/t11-,14-,15+/m1/s1	UPCSWPBFCLJGKO-DFBGVHRSSA-N	N[C@@H](C(N[C@H](C=C[C@H]1C(O)=O)c2c1cc(CC=C(C1)O)c1c2)=O)C(O)=O	0	InChI=1S/C18H18N2O6/c19-15(18(25)26)16(22)20-14-4-3-11(17(23)24)12-6-8-1-2-10(21)5-9(8)7-13(12)14/h2-4,6-7,11,14-15,21H,1,5,19H2,(H,20,22)(H,23,24)(H,25,26)/t11-,14-,15+/m1/s1	1	UPCSWPBFCLJGKO-DFBGVHRSSA-N	1	
0	0	fbm```NIrBHtD^d@rFQQQJI[SZPq`nRtZ@bFfjfJ@@	Cc1c(C(F)(F)C(=O)O)sc2c1cc(Cl)c1cc[nH]c12	InChI=1S/C13H8ClF2NO2S/c1-5-7-4-8(14)6-2-3-17-9(6)10(7)20-11(5)13(15,16)12(18)19/h2-4,17H,1H3,(H,18,19)	BJQWTPZGNBCBHD-UHFFFAOYSA-N	Cc(c1c2)c(C(C(O)=O)(F)F)[s]c1c1[nH]ccc1c2Cl	0	InChI=1S/C13H8ClF2NO2S/c1-5-7-4-8(14)6-2-3-17-9(6)10(7)20-11(5)13(15,16)12(18)19/h2-4,17H,1H3,(H,18,19)	1	BJQWTPZGNBCBHD-UHFFFAOYSA-N	1	
1	1	fegQ@@NUAdbbbbbbbVTQrndFvR}hJ``ZHcbbHHP@	CCCCCc1cccc(NC#N)c1O[C@H]1C(C)=CCc2ccccc21	InChI=1S/C23H26N2O/c1-3-4-5-10-19-11-8-13-21(25-16-24)23(19)26-22-17(2)14-15-18-9-6-7-12-20(18)22/h6-9,11-14,22,25H,3-5,10,15H2,1-2H3/t22-/m0/s1	SQQOHICRXHLCDA-QFIPXVFZSA-N	CCCCCc1cccc(NC#N)c1O[C@@H](C(C)=CC1)c2c1cccc2	0	InChI=1S/C23H26N2O/c1-3-4-5-10-19-11-8-13-21(25-16-24)23(19)26-22-17(2)14-15-18-9-6-7-12-20(18)22/h6-9,11-14,22,25H,3-5,10,15H2,1-2H3/t22-/m0/s1	1	SQQOHICRXHLCDA-QFIPXVFZSA-N	1	
3	3	el^TJH@LOhDNHTP@cIIKEElhdhUEMDhieEIEO@iek`WoehHB@Bj@`jjXAlDdLmd@@	C[C@H](Cc1cccc(-c2ccc(S(N)(=O)=O)c(O)c2)c1)c1ccc2c3c1[C@H](C(=O)O)C=C[C@H]3NC2	InChI=1S/C27H26N2O5S/c1-15(20-7-5-19-14-29-22-9-8-21(27(31)32)26(20)25(19)22)11-16-3-2-4-17(12-16)18-6-10-24(23(30)13-18)35(28,33)34/h2-10,12-13,15,21-22,29-30H,11,14H2,1H3,(H,31,32)(H2,28,33,34)/t15-,21-,22-/m1/s1	VBFYTJMBAZNOTG-UJUVCNOISA-N	C[C@H](Cc1cccc(-c(cc2)cc(O)c2S(N)(=O)=O)c1)c1c([C@@H](C=C[C@H]2NC3)C(O)=O)c2c3cc1	0	InChI=1S/C27H26N2O5S/c1-15(20-7-5-19-14-29-22-9-8-21(27(31)32)26(20)25(19)22)11-16-3-2-4-17(12-16)18-6-10-24(23(30)13-18)35(28,33)34/h2-10,12-13,15,21-22,29-30H,11,14H2,1H3,(H,31,32)(H2,28,33,34)/t15-,21-,22-/m1/s1	1	VBFYTJMBAZNOTG-UJUVCNOISA-N	1	
1	1	feg@P@@HUgHidhheEhheDke[pRcfuUA@@UEU@ph`@	Cc1cc([C@H](CO)CCC(=O)O)c2c(C)c3c(c(O)c2c1C)CC=CC3	InChI=1S/C22H26O4/c1-12-10-18(15(11-23)8-9-19(24)25)20-14(3)16-6-4-5-7-17(16)22(26)21(20)13(12)2/h4-5,10,15,23,26H,6-9,11H2,1-3H3,(H,24,25)/t15-/m0/s1	LDCKLMIPKZBJPN-HNNXBMFYSA-N	Cc(cc([C@@H](CCC(O)=O)CO)c1c(C)c2c3CC=CC2)c(C)c1c3O	0	InChI=1S/C22H26O4/c1-12-10-18(15(11-23)8-9-19(24)25)20-14(3)16-6-4-5-7-17(16)22(26)21(20)13(12)2/h4-5,10,15,23,26H,6-9,11H2,1-3H3,(H,24,25)/t15-/m0/s1	1	LDCKLMIPKZBJPN-HNNXBMFYSA-N	1	
1	1	elRRE@@LGDk`DFAKHmchT\bbRbftTTVTRRbLReTjFV~ZifjXJ@hAjI``dP@	CNc1ccc([C@H](COC)C(=O)NC(=O)OC(=O)CC(=O)NNC(=O)O)c2cccc(C(=O)O)c12	InChI=1S/C21H22N4O10/c1-22-14-7-6-10(11-4-3-5-12(17(11)14)19(29)30)13(9-34-2)18(28)23-21(33)35-16(27)8-15(26)24-25-20(31)32/h3-7,13,22,25H,8-9H2,1-2H3,(H,24,26)(H,29,30)(H,31,32)(H,23,28,33)/t13-/m0/s1	MPAUZQLMKGHZBV-ZDUSSCGKSA-N	CNc1ccc([C@H](COC)C(NC(OC(CC(NNC(O)=O)=O)=O)=O)=O)c2cccc(C(O)=O)c12	0	InChI=1S/C21H22N4O10/c1-22-14-7-6-10(11-4-3-5-12(17(11)14)19(29)30)13(9-34-2)18(28)23-21(33)35-16(27)8-15(26)24-25-20(31)32/h3-7,13,22,25H,8-9H2,1-2H3,(H,24,26)(H,29,30)(H,31,32)(H,23,28,33)/t13-/m0/s1	1	MPAUZQLMKGHZBV-ZDUSSCGKSA-N	1	
1	2	ek`\DH@BMIoD`HcHhhheDeEEdmdd\eKMCHjbnj`XBP``Hid```dDr@	C=C/C=C\c1ccc2c(c1)nc([C@H](Cl)c1c[nH]c(OC)c1)c1c(O)cc(N)cc12	InChI=1S/C23H20ClN3O2/c1-3-4-5-13-6-7-16-17-10-15(25)11-19(28)21(17)23(27-18(16)8-13)22(24)14-9-20(29-2)26-12-14/h3-12,22,26,28H,1,25H2,2H3/b5-4-/t22-/m1/s1	JHTKJLVGAKWCNK-QATSOJGNSA-N	COc1cc([C@H](c2nc3cc(/C=C\C=C)ccc3c3cc(N)cc(O)c23)Cl)c[nH]1	0	InChI=1S/C23H20ClN3O2/c1-3-4-5-13-6-7-16-17-10-15(25)11-19(28)21(17)23(27-18(16)8-13)22(24)14-9-20(29-2)26-12-14/h3-12,22,26,28H,1,25H2,2H3/b5-4-/t22-/m1/s1	1	JHTKJLVGAKWCNK-QATSOJGNSA-N	1	
0	1	fjm@b@DTAbIL}sKOznkN}SL@@AMP@`E@	C=C(Br)OC(=O)c1cccc2ccc(/C=C\CCC)cc12	InChI=1S/C18H17BrO2/c1-3-4-5-7-14-10-11-15-8-6-9-16(17(15)12-14)18(20)21-13(2)19/h5-12H,2-4H2,1H3/b7-5-	NLRFCWAPAKHKJF-ALCCZGGFSA-N	CCC/C=C\c1ccc(cccc2C(OC(Br)=C)=O)c2c1	0	InChI=1S/C18H17BrO2/c1-3-4-5-7-14-10-11-15-8-6-9-16(17(15)12-14)18(20)21-13(2)19/h5-12H,2-4H2,1H3/b7-5-	1	NLRFCWAPAKHKJF-ALCCZGGFSA-N	1	
