tetra	ez	Structure of rdSMILES [idcode]	rdSMILES	rdInChI	rdInChIKey	dwSmiles	diff_rd_dw_SMILES	dwInChI	diff_rd_dw_inchi	dwInChI-Key	diff_rd_dw_inchikey	
0	1	ehRXI@@C`DFCKJem`\bfbbRbrRrbTRebaVDtdT\|jzZBBbjijfVjhV@`FP	CN/C(CCO)=C(\Cc1cc2c(cc(C(=O)O)c3occ(Oc4ccoc4C)c32)o1)C(=O)O	InChI=1S/C23H21NO9/c1-11-17(4-6-30-11)33-19-10-31-21-15(23(28)29)9-18-14(20(19)21)8-12(32-18)7-13(22(26)27)16(24-2)3-5-25/h4,6,8-10,24-25H,3,5,7H2,1-2H3,(H,26,27)(H,28,29)/b16-13+	LZKRGYCMCNZARS-DTQAZKPQSA-N	Cc([o]cc1)c1Oc(c1c(cc(C/C(/C(O)=O)=C(/CCO)\NC)[o]2)c2c2)c[o]c1c2C(O)=O	0	InChI=1S/C23H21NO9/c1-11-17(4-6-30-11)33-19-10-31-21-15(23(28)29)9-18-14(20(19)21)8-12(32-18)7-13(22(26)27)16(24-2)3-5-25/h4,6,8-10,24-25H,3,5,7H2,1-2H3,(H,26,27)(H,28,29)	0	LZKRGYCMCNZARS-UHFFFAOYSA-N	0	
1	1	fcoAS@CVrUXHaTajPrJJIKJQPyQQQFJLyvXupDEUMUMJuEP|`@	Cc1occ2c1[C@@H](OC(F)(F)Cc1cc(C(=O)CC(=O)O)ccc1Cl)C=CC2	InChI=1S/C20H17ClF2O5/c1-11-19-13(10-27-11)3-2-4-17(19)28-20(22,23)9-14-7-12(5-6-15(14)21)16(24)8-18(25)26/h2,4-7,10,17H,3,8-9H2,1H3,(H,25,26)/t17-/m0/s1	XGYVIWBOCSPPAG-KRWDZBQOSA-N	Cc1c([C@H](C=CC2)OC(Cc(cc(cc3)C(CC(O)=O)=O)c3Cl)(F)F)c2c[o]1	0	InChI=1S/C20H17ClF2O5/c1-11-19-13(10-27-11)3-2-4-17(19)28-20(22,23)9-14-7-12(5-6-15(14)21)16(24)8-18(25)26/h2,4-7,10,17H,3,8-9H2,1H3,(H,25,26)/t17-/m0/s1	1	XGYVIWBOCSPPAG-KRWDZBQOSA-N	1	
0	0	fbeQp@DX@pWhisdTRTTtLRbb\EjfXBHZ@@@	CC(=O)NC(=O)NC(=O)c1cc(O)cc(O)c1C(=O)O	InChI=1S/C11H10N2O7/c1-4(14)12-11(20)13-9(17)6-2-5(15)3-7(16)8(6)10(18)19/h2-3,15-16H,1H3,(H,18,19)(H2,12,13,14,17,20)	DMTDZVXUONLGPM-UHFFFAOYSA-N	CC(NC(NC(c1c(C(O)=O)c(O)cc(O)c1)=O)=O)=O	0	InChI=1S/C11H10N2O7/c1-4(14)12-11(20)13-9(17)6-2-5(15)3-7(16)8(6)10(18)19/h2-3,15-16H,1H3,(H,18,19)(H2,12,13,14,17,20)	1	DMTDZVXUONLGPM-UHFFFAOYSA-N	1	
0	0	fegap@L@Pps^crJIJJZJIIJ[HqNRDl\mTpA@DQSPH@@	COc1ccc(NC(=O)OC(=O)c2ccccc2)c2oc(C(=O)O)cc12	InChI=1S/C18H13NO7/c1-24-13-8-7-12(15-11(13)9-14(25-15)16(20)21)19-18(23)26-17(22)10-5-3-2-4-6-10/h2-9H,1H3,(H,19,23)(H,20,21)	IDVQWUZTNCBHRL-UHFFFAOYSA-N	COc(cc1)c(cc(C(O)=O)[o]2)c2c1NC(OC(c1ccccc1)=O)=O	0	InChI=1S/C18H13NO7/c1-24-13-8-7-12(15-11(13)9-14(25-15)16(20)21)19-18(23)26-17(22)10-5-3-2-4-6-10/h2-9H,1H3,(H,19,23)(H,20,21)	1	IDVQWUZTNCBHRL-UHFFFAOYSA-N	1	
2	2	fcwar@OVSfhu{ADILrssj[[\pTeU@dEUTttsPbDE@@	CCc1c(OC)ccc2c1[C@H](CNC(=O)OC(=O)CC(=O)C(=O)O)C=C[C@H]2Cl	InChI=1S/C19H20ClNO7/c1-3-11-15(27-2)7-5-12-13(20)6-4-10(17(11)12)9-21-19(26)28-16(23)8-14(22)18(24)25/h4-7,10,13H,3,8-9H2,1-2H3,(H,21,26)(H,24,25)/t10-,13+/m0/s1	IYJNNBGEHBXHIZ-GXFFZTMASA-N	CCc(c([C@H](CNC(OC(CC(C(O)=O)=O)=O)=O)C=C[C@H]1Cl)c1cc1)c1OC	0	InChI=1S/C19H20ClNO7/c1-3-11-15(27-2)7-5-12-13(20)6-4-10(17(11)12)9-21-19(26)28-16(23)8-14(22)18(24)25/h4-7,10,13H,3,8-9H2,1-2H3,(H,21,26)(H,24,25)/t10-,13-/m1/s1	0	IYJNNBGEHBXHIZ-ZWNOBZJWSA-N	0	
0	1	fe{ap@F@QjpQsrJZJIKQYJFIKJBUUkPPQMS@AL@HZ`	COc1ccc(C(=O)O)c(N/C(O)=C/C(=O)c2ccc(C(=O)O)cc2)c1	InChI=1S/C18H15NO7/c1-26-12-6-7-13(18(24)25)14(8-12)19-16(21)9-15(20)10-2-4-11(5-3-10)17(22)23/h2-9,19,21H,1H3,(H,22,23)(H,24,25)/b16-9-	XLHSAWORCQMMIM-SXGWCWSVSA-N	COc(cc1)cc(N/C(/O)=C/C(c(cc2)ccc2C(O)=O)=O)c1C(O)=O	0	InChI=1S/C18H15NO7/c1-26-12-6-7-13(18(24)25)14(8-12)19-16(21)9-15(20)10-2-4-11(5-3-10)17(22)23/h2-9,19,21H,1H3,(H,22,23)(H,24,25)	0	XLHSAWORCQMMIM-UHFFFAOYSA-N	0	
0	0	fegPP@BF@awlbfbbRRbfTLbbkAZLN[TuLttEQAP@@	Cc1ccccc1-c1c2c(cc(C(=O)O)n2CC(=O)O)cn1C(C)(C)C	InChI=1S/C20H22N2O4/c1-12-7-5-6-8-14(12)18-17-13(10-22(18)20(2,3)4)9-15(19(25)26)21(17)11-16(23)24/h5-10H,11H2,1-4H3,(H,23,24)(H,25,26)	MZGHCXZMDYFFQR-UHFFFAOYSA-N	CC(C)(C)[n]1c(-c2c(C)cccc2)c2[n](CC(O)=O)c(C(O)=O)cc2c1	0	InChI=1S/C20H22N2O4/c1-12-7-5-6-8-14(12)18-17-13(10-22(18)20(2,3)4)9-15(19(25)26)21(17)11-16(23)24/h5-10H,11H2,1-4H3,(H,23,24)(H,25,26)	1	MZGHCXZMDYFFQR-UHFFFAOYSA-N	1	
0	0	fj}aP@B@QKI\bfbTTRrfQTxhsoAZ@B@bjXD@@	O=C(O)Cc1ccc2c(C(=O)O)nc(O)c3c2c1C=CC3	InChI=1S/C15H11NO5/c17-11(18)6-7-4-5-9-12-8(7)2-1-3-10(12)14(19)16-13(9)15(20)21/h1-2,4-5H,3,6H2,(H,16,19)(H,17,18)(H,20,21)	FBQOXOKHAYMBAQ-UHFFFAOYSA-N	OC(Cc1ccc(c(C(O)=O)n2)c3c1C=CCc3c2O)=O	0	InChI=1S/C15H11NO5/c17-11(18)6-7-4-5-9-12-8(7)2-1-3-10(12)14(19)16-13(9)15(20)21/h1-2,4-5H,3,6H2,(H,16,19)(H,17,18)(H,20,21)	1	FBQOXOKHAYMBAQ-UHFFFAOYSA-N	1	
1	1	ff}aP@B@Prq\bfRfTRTVRaagQRuSPA@ATDLp@	C[C@H](O)c1cccc2cc(CC(=O)NCC(=O)O)cc(O)c12	InChI=1S/C16H17NO5/c1-9(18)12-4-2-3-11-5-10(6-13(19)16(11)12)7-14(20)17-8-15(21)22/h2-6,9,18-19H,7-8H2,1H3,(H,17,20)(H,21,22)/t9-/m0/s1	YTUWSPMOKNRRNU-VIFPVBQESA-N	C[C@@H](c1c2c(O)cc(CC(NCC(O)=O)=O)cc2ccc1)O	0	InChI=1S/C16H17NO5/c1-9(18)12-4-2-3-11-5-10(6-13(19)16(11)12)7-14(20)17-8-15(21)22/h2-6,9,18-19H,7-8H2,1H3,(H,17,20)(H,21,22)/t9-/m0/s1	1	YTUWSPMOKNRRNU-VIFPVBQESA-N	1	
1	1	ffcA@@@YEEDdeMDehTaJ}DmV```hH@@HRP@	CC[C@H](C)CCC(=O)c1ccc2c(ccc3ccccc32)c1	InChI=1S/C21H22O/c1-3-15(2)8-13-21(22)18-11-12-20-17(14-18)10-9-16-6-4-5-7-19(16)20/h4-7,9-12,14-15H,3,8,13H2,1-2H3/t15-/m0/s1	MXLVQBATNUBAAC-HNNXBMFYSA-N	CC[C@H](C)CCC(c1cc2ccc(cccc3)c3c2cc1)=O	0	InChI=1S/C21H22O/c1-3-15(2)8-13-21(22)18-11-12-20-17(14-18)10-9-16-6-4-5-7-19(16)20/h4-7,9-12,14-15H,3,8,13H2,1-2H3/t15-/m0/s1	1	MXLVQBATNUBAAC-HNNXBMFYSA-N	1	
1	1	fewaB@Im@DYHheDeEilmLeDQJMzJZ}hHB@hh@bpbDh@	N#Cc1cc(O)c2c(c1)C[C@H](CCSc1cccc3ccccc13)CC2	InChI=1S/C23H21NOS/c24-15-17-13-19-12-16(8-9-20(19)22(25)14-17)10-11-26-23-7-3-5-18-4-1-2-6-21(18)23/h1-7,13-14,16,25H,8-12H2/t16-/m0/s1	RRNVVEGJCULZON-INIZCTEOSA-N	N#Cc1cc(C[C@H](CCSc2cccc3ccccc23)CC2)c2c(O)c1	0	InChI=1S/C23H21NOS/c24-15-17-13-19-12-16(8-9-20(19)22(25)14-17)10-11-26-23-7-3-5-18-4-1-2-6-21(18)23/h1-7,13-14,16,25H,8-12H2/t16-/m0/s1	1	RRNVVEGJCULZON-INIZCTEOSA-N	1	
1	1	elVTND@BDXDLFNBn`@b`HrRRjPqIQJIJISJUIIHqsHYiYxEZe`BHJ`jBBJDHDh@@	Cc1ccc2ccc(-c3cc(S(=O)(=O)NS(=O)(=O)O)cc4c3[C@@H](O)C=CC4)c(OCCCN)c2c1	InChI=1S/C24H26N2O7S2/c1-15-6-7-16-8-9-19(24(20(16)12-15)33-11-3-10-25)21-14-18(34(28,29)26-35(30,31)32)13-17-4-2-5-22(27)23(17)21/h2,5-9,12-14,22,26-27H,3-4,10-11,25H2,1H3,(H,30,31,32)/t22-/m0/s1	STIHBGPZZKVAOY-QFIPXVFZSA-N	Cc1ccc(ccc(-c2c([C@H](C=CC3)O)c3cc(S(NS(O)(=O)=O)(=O)=O)c2)c2OCCCN)c2c1	0	InChI=1S/C24H26N2O7S2/c1-15-6-7-16-8-9-19(24(20(16)12-15)33-11-3-10-25)21-14-18(34(28,29)26-35(30,31)32)13-17-4-2-5-22(27)23(17)21/h2,5-9,12-14,22,26-27H,3-4,10-11,25H2,1H3,(H,30,31,32)/t22-/m0/s1	1	STIHBGPZZKVAOY-QFIPXVFZSA-N	1	
1	2	fmgap@F@QQWf}rJYSJJKSIJZJIDuikZZ``Jj`X@HATLH	COc1ccc(N/C(O)=C/C(=O)O)c(O)c1C[C@@H](C(=O)O)c1ccccc1	InChI=1S/C19H19NO7/c1-27-15-8-7-14(20-16(21)10-17(22)23)18(24)13(15)9-12(19(25)26)11-5-3-2-4-6-11/h2-8,10,12,20-21,24H,9H2,1H3,(H,22,23)(H,25,26)/b16-10-/t12-/m1/s1	OKPOLHVTVVDNET-YUSFRKCESA-N	COc(cc1)c(C[C@@H](C(O)=O)c2ccccc2)c(O)c1N/C(/O)=C/C(O)=O	0	InChI=1S/C19H19NO7/c1-27-15-8-7-14(20-16(21)10-17(22)23)18(24)13(15)9-12(19(25)26)11-5-3-2-4-6-11/h2-8,10,12,20-21,24H,9H2,1H3,(H,22,23)(H,25,26)/t12-/m1/s1	0	OKPOLHVTVVDNET-GFCCVEGCSA-N	0	
1	1	ehRPNL@IOHimo`PHaBHzdLbfbbTTVRTQRTTTutDT|BRrVNj@bFBXJjYjXa`JP@	CC[C@@H](F)Oc1c2c(cc3c(O)c(-c4ccoc4)c(C(Cl)Cl)cc13)C(=O)C(C(=O)O)=CC2=O	InChI=1S/C23H15Cl2FO7/c1-2-16(26)33-21-11-6-13(22(24)25)17(9-3-4-32-8-9)20(29)10(11)5-12-18(21)15(27)7-14(19(12)28)23(30)31/h3-8,16,22,29H,2H2,1H3,(H,30,31)/t16-/m0/s1	DKHUTNLVVVBCDS-INIZCTEOSA-N	CC[C@H](Oc1c(cc(C(Cl)Cl)c(-c2c[o]cc2)c2O)c2cc(C(C(C(O)=O)=C2)=O)c1C2=O)F	0	InChI=1S/C23H15Cl2FO7/c1-2-16(26)33-21-11-6-13(22(24)25)17(9-3-4-32-8-9)20(29)10(11)5-12-18(21)15(27)7-14(19(12)28)23(30)31/h3-8,16,22,29H,2H2,1H3,(H,30,31)/t16-/m0/s1	1	DKHUTNLVVVBCDS-INIZCTEOSA-N	1	
1	1	edZPA@@@DCGJnamlbfbbbbbTRcTVQtrRPbebSgfSSU@pQLAQUMUTQA``@	CCCCCCC(=O)OCCc1coc2c1[C@H](C(=O)O)c1c(O)cc(O)c3ccc(OC)c-2c13	InChI=1S/C26H28O8/c1-3-4-5-6-7-19(29)33-11-10-14-13-34-25-20(14)24(26(30)31)22-17(28)12-16(27)15-8-9-18(32-2)23(25)21(15)22/h8-9,12-13,24,27-28H,3-7,10-11H2,1-2H3,(H,30,31)/t24-/m0/s1	BHQYAEFWMFSKGO-DEOSSOPVSA-N	CCCCCCC(OCCc1c[o]c(-c2c3c(c(O)c4)ccc2OC)c1[C@H](C(O)=O)c3c4O)=O	0	InChI=1S/C26H28O8/c1-3-4-5-6-7-19(29)33-11-10-14-13-34-25-20(14)24(26(30)31)22-17(28)12-16(27)15-8-9-18(32-2)23(25)21(15)22/h8-9,12-13,24,27-28H,3-7,10-11H2,1-2H3,(H,30,31)/t24-/m0/s1	1	BHQYAEFWMFSKGO-DEOSSOPVSA-N	1	
0	0	fleA`@@HcdTrbbRRRQTe^Bu@PPPT@@@	CCCc1cc2cc(OC)ccc2cc1CC(=O)O	InChI=1S/C16H18O3/c1-3-4-11-7-13-9-15(19-2)6-5-12(13)8-14(11)10-16(17)18/h5-9H,3-4,10H2,1-2H3,(H,17,18)	SNNPWQFXYABVJZ-UHFFFAOYSA-N	CCCc1cc2cc(OC)ccc2cc1CC(O)=O	0	InChI=1S/C16H18O3/c1-3-4-11-7-13-9-15(19-2)6-5-12(13)8-14(11)10-16(17)18/h5-9H,3-4,10H2,1-2H3,(H,17,18)	1	SNNPWQFXYABVJZ-UHFFFAOYSA-N	1	
5	5	eol\J@@BCJ`DM@albffbbTTjTtRbaaRT\LljZfVn^ZjfZZ`HJjihZcBTQrESi@@	N[C@H](C(=O)O)[C@@H]1C=C[C@@H](O)c2c(-c3cncc4c3[C@@H](O)C=C3C=CCC[C@@H]34)[nH]c(O)c21	InChI=1S/C23H23N3O5/c24-20(23(30)31)12-5-6-15(27)19-18(12)22(29)26-21(19)14-9-25-8-13-11-4-2-1-3-10(11)7-16(28)17(13)14/h1,3,5-9,11-12,15-16,20,26-29H,2,4,24H2,(H,30,31)/t11-,12+,15+,16-,20-/m0/s1	JURMVEPTPCUMJJ-UNYAHSKJSA-N	N[C@@H]([C@H](C=C[C@H](c1c(-c2c([C@H](C=C3C=CCC[C@H]33)O)c3cnc2)[nH]2)O)c1c2O)C(O)=O	0	InChI=1S/C23H23N3O5/c24-20(23(30)31)12-5-6-15(27)19-18(12)22(29)26-21(19)14-9-25-8-13-11-4-2-1-3-10(11)7-16(28)17(13)14/h1,3,5-9,11-12,15-16,20,26-29H,2,4,24H2,(H,30,31)/t11-,12+,15-,16-,20-/m0/s1	0	JURMVEPTPCUMJJ-MVYFJVCESA-N	0	
5	5	ebZXIL@@Zfiemcgd\PIABPpdLbdLTtRbtVbTTTlIfffcaPuUUUUADMCMMSQPPjEqIE|`@	C[C@@H]([C@H]1CCCC[C@@H]1[C@@H](CC(=O)O)c1cccc(C(=O)O)c1C(=O)OC(=O)[C@H](N)C(=O)O)C(F)(F)F	InChI=1S/C23H26F3NO9/c1-10(23(24,25)26)11-5-2-3-6-12(11)15(9-16(28)29)13-7-4-8-14(19(30)31)17(13)21(34)36-22(35)18(27)20(32)33/h4,7-8,10-12,15,18H,2-3,5-6,9,27H2,1H3,(H,28,29)(H,30,31)(H,32,33)/t10-,11+,12-,15+,18+/m0/s1	USXGJEDPKCNACV-XSTICWCDSA-N	C[C@@H]([C@@H](CCCC1)[C@H]1[C@@H](CC(O)=O)c1c(C(OC([C@@H](C(O)=O)N)=O)=O)c(C(O)=O)ccc1)C(F)(F)F	0	InChI=1S/C23H26F3NO9/c1-10(23(24,25)26)11-5-2-3-6-12(11)15(9-16(28)29)13-7-4-8-14(19(30)31)17(13)21(34)36-22(35)18(27)20(32)33/h4,7-8,10-12,15,18H,2-3,5-6,9,27H2,1H3,(H,28,29)(H,30,31)(H,32,33)/t10-,11+,12-,15+,18+/m0/s1	1	USXGJEDPKCNACV-XSTICWCDSA-N	1	
0	0	elZTI@@DI@GHlamgoh\bbTTTRbbTRbaaTVvrtR|jZNZ`B@Hh`IjJj`@@@	COCc1ccc(OC)c2c(CO)cc(O)c(NC(=O)c3cc(OC)cc(O)c3NC(=O)CO)c12	InChI=1S/C24H26N2O9/c1-33-11-12-4-5-18(35-3)20-13(9-27)6-16(29)23(21(12)20)26-24(32)15-7-14(34-2)8-17(30)22(15)25-19(31)10-28/h4-8,27-30H,9-11H2,1-3H3,(H,25,31)(H,26,32)	YFXZHVAQLVGIEY-UHFFFAOYSA-N	COCc(ccc(OC)c1c(CO)c2)c1c(NC(c(cc(cc1O)OC)c1NC(CO)=O)=O)c2O	0	InChI=1S/C24H26N2O9/c1-33-11-12-4-5-18(35-3)20-13(9-27)6-16(29)23(21(12)20)26-24(32)15-7-14(34-2)8-17(30)22(15)25-19(31)10-28/h4-8,27-30H,9-11H2,1-3H3,(H,25,31)(H,26,32)	1	YFXZHVAQLVGIEY-UHFFFAOYSA-N	1	
0	0	fmoAP@@TxinQJJJIPkZIJYQIBtgOQsVpQEEP@AAPB@@	COc1ccc(O)c(C=O)c1OCCc1ccc2ccc3ccoc3c2c1	InChI=1S/C22H18O5/c1-25-20-7-6-19(24)18(13-23)22(20)27-10-8-14-2-3-15-4-5-16-9-11-26-21(16)17(15)12-14/h2-7,9,11-13,24H,8,10H2,1H3	YIQPJPDRYORRQS-UHFFFAOYSA-N	COc(c(OCCc1cc2c3[o]ccc3ccc2cc1)c1C=O)ccc1O	0	InChI=1S/C22H18O5/c1-25-20-7-6-19(24)18(13-23)22(20)27-10-8-14-2-3-15-4-5-16-9-11-26-21(16)17(15)12-14/h2-7,9,11-13,24H,8,10H2,1H3	1	YIQPJPDRYORRQS-UHFFFAOYSA-N	1	
1	1	fnsab@LbjtDQdTRTtJTTRbfeNAJgL@PuUKMLUCT@@	O=C(CC[C@@H]1C=CCc2[nH]cc(C(=O)O)c21)c1cccc(Cl)c1	InChI=1S/C18H16ClNO3/c19-13-5-1-4-12(9-13)16(21)8-7-11-3-2-6-15-17(11)14(10-20-15)18(22)23/h1-5,9-11,20H,6-8H2,(H,22,23)/t11-/m0/s1	BQAUXKICNATKES-NSHDSACASA-N	OC(c1c[nH]c2c1[C@H](CCC(c1cccc(Cl)c1)=O)C=CC2)=O	0	InChI=1S/C18H16ClNO3/c19-13-5-1-4-12(9-13)16(21)8-7-11-3-2-6-15-17(11)14(10-20-15)18(22)23/h1-5,9-11,20H,6-8H2,(H,22,23)/t11-/m0/s1	1	BQAUXKICNATKES-NSHDSACASA-N	1	
0	0	fbeap@L@QPTmYR[[[[YWbejZZZ@B@@@	O=C(O)NC(=O)CC(=O)OC(=O)Cc1ccc(O)cc1	InChI=1S/C12H11NO7/c14-8-3-1-7(2-4-8)5-10(16)20-11(17)6-9(15)13-12(18)19/h1-4,14H,5-6H2,(H,13,15)(H,18,19)	MIMPAPNKHAIBNH-UHFFFAOYSA-N	OC(NC(CC(OC(Cc(cc1)ccc1O)=O)=O)=O)=O	0	InChI=1S/C12H11NO7/c14-8-3-1-7(2-4-8)5-10(16)20-11(17)6-9(15)13-12(18)19/h1-4,14H,5-6H2,(H,13,15)(H,18,19)	1	MIMPAPNKHAIBNH-UHFFFAOYSA-N	1	
1	1	fbu@`@@HrJIQJKQFYKJuEKTDPUSTLCH@	CCOC(=O)c1cccc([C@@H]2C=CC(C)=CC2)c1CC	InChI=1S/C18H22O2/c1-4-15-16(14-11-9-13(3)10-12-14)7-6-8-17(15)18(19)20-5-2/h6-11,14H,4-5,12H2,1-3H3/t14-/m1/s1	MLZLHKAHTJVSPY-CQSZACIVSA-N	CCc(c([C@@H]1C=CC(C)=CC1)ccc1)c1C(OCC)=O	0	InChI=1S/C18H22O2/c1-4-15-16(14-11-9-13(3)10-12-14)7-6-8-17(15)18(19)20-5-2/h6-11,14H,4-5,12H2,1-3H3/t14-/m1/s1	1	MLZLHKAHTJVSPY-CQSZACIVSA-N	1	
1	3	fasAb@FFZBHRYVwVvYWj\kv@HijZBB@aiHdv`	CC/C(=C\[C@@H](O)/C=C\c1ccc(Cl)cc1OC)c1cccc(O)c1	InChI=1S/C20H21ClO3/c1-3-14(16-5-4-6-18(22)12-16)11-19(23)10-8-15-7-9-17(21)13-20(15)24-2/h4-13,19,22-23H,3H2,1-2H3/b10-8-,14-11+/t19-/m0/s1	QOBBEYUOBLYVNO-NDHNLZQZSA-N	CC/C(/c1cc(O)ccc1)=C\[C@H](/C=C\c(ccc(Cl)c1)c1OC)O	0	InChI=1S/C20H21ClO3/c1-3-14(16-5-4-6-18(22)12-16)11-19(23)10-8-15-7-9-17(21)13-20(15)24-2/h4-13,19,22-23H,3H2,1-2H3/t19-/m0/s1	0	QOBBEYUOBLYVNO-IBGZPJMESA-N	0	
2	2	e`P\IH@EKBiMC@hdmgo`HcHhheEMBXhiYddeDhpI@QCMTsUUUSBFRV`@	CO[C@H](CCCCC[C@@H](N)C(=O)N(NC(=O)c1c(Cl)cccc1C(=O)O)C(=O)O)C(=O)O	InChI=1S/C19H24ClN3O9/c1-32-13(18(28)29)9-4-2-3-8-12(21)16(25)23(19(30)31)22-15(24)14-10(17(26)27)6-5-7-11(14)20/h5-7,12-13H,2-4,8-9,21H2,1H3,(H,22,24)(H,26,27)(H,28,29)(H,30,31)/t12-,13-/m1/s1	OBEANYPJXIHYCV-CHWSQXEVSA-N	CO[C@H](CCCCC[C@H](C(N(C(O)=O)NC(c(c(C(O)=O)ccc1)c1Cl)=O)=O)N)C(O)=O	0	InChI=1S/C19H24ClN3O9/c1-32-13(18(28)29)9-4-2-3-8-12(21)16(25)23(19(30)31)22-15(24)14-10(17(26)27)6-5-7-11(14)20/h5-7,12-13H,2-4,8-9,21H2,1H3,(H,22,24)(H,26,27)(H,28,29)(H,30,31)/t12-,13-/m1/s1	1	OBEANYPJXIHYCV-CHWSQXEVSA-N	1	
1	1	eohTFH@E@hlbjna`HcHhhhddhldeDeCXdiCEMKgj`XIJjfih@BHHH@@	COCc1cc([C@H](Cl)c2c[nH]c(C(=O)O)c2)cc(CC(=O)O)c1NOc1ccccc1	InChI=1S/C22H21ClN2O6/c1-30-12-16-8-13(20(23)15-9-18(22(28)29)24-11-15)7-14(10-19(26)27)21(16)25-31-17-5-3-2-4-6-17/h2-9,11,20,24-25H,10,12H2,1H3,(H,26,27)(H,28,29)/t20-/m0/s1	SOTHDNSUJXQFHQ-FQEVSTJZSA-N	COCc(cc([C@@H](c1c[nH]c(C(O)=O)c1)Cl)cc1CC(O)=O)c1NOc1ccccc1	0	InChI=1S/C22H21ClN2O6/c1-30-12-16-8-13(20(23)15-9-18(22(28)29)24-11-15)7-14(10-19(26)27)21(16)25-31-17-5-3-2-4-6-17/h2-9,11,20,24-25H,10,12H2,1H3,(H,26,27)(H,28,29)/t20-/m0/s1	1	SOTHDNSUJXQFHQ-FQEVSTJZSA-N	1	
1	2	fik`r@OPQatQ`BLddjbbRVaTtRVUioUj@`jZ`@``EP\`	Cc1ccc(C/C(O)=N\[C@H](O)c2ccc(O)cc2)c(CS(=O)(=O)O)c1	InChI=1S/C17H19NO6S/c1-11-2-3-13(14(8-11)10-25(22,23)24)9-16(20)18-17(21)12-4-6-15(19)7-5-12/h2-8,17,19,21H,9-10H2,1H3,(H,18,20)(H,22,23,24)/t17-/m1/s1	DRYIYCFAGJACKU-QGZVFWFLSA-N	Cc1cc(CS(O)(=O)=O)c(C/C(/O)=N\[C@@H](c(cc2)ccc2O)O)cc1	0	InChI=1S/C17H19NO6S/c1-11-2-3-13(14(8-11)10-25(22,23)24)9-16(20)18-17(21)12-4-6-15(19)7-5-12/h2-8,17,19,21H,9-10H2,1H3,(H,18,20)(H,22,23,24)/t17-/m1/s1	1	DRYIYCFAGJACKU-QGZVFWFLSA-N	1	
2	2	fe{AP@@HSf^QSIJQQQJHjJUFKZ}ZjjjhF`bhPr\`@	CC(C)[C@@](CCO)(CCCC(=O)O)[C@@H]1C=CCc2c(CO)ccc(O)c21	InChI=1S/C21H30O5/c1-14(2)21(11-12-22,10-4-7-19(25)26)17-6-3-5-16-15(13-23)8-9-18(24)20(16)17/h3,6,8-9,14,17,22-24H,4-5,7,10-13H2,1-2H3,(H,25,26)/t17-,21+/m1/s1	IGJHKMUYJRBBNP-UTKZUKDTSA-N	CC(C)[C@](CCCC(O)=O)(CCO)[C@H](C=CCc1c(CO)cc2)c1c2O	0	InChI=1S/C21H30O5/c1-14(2)21(11-12-22,10-4-7-19(25)26)17-6-3-5-16-15(13-23)8-9-18(24)20(16)17/h3,6,8-9,14,17,22-24H,4-5,7,10-13H2,1-2H3,(H,25,26)/t17-,21+/m1/s1	1	IGJHKMUYJRBBNP-UTKZUKDTSA-N	1	
2	2	edRXDD@BeJ`H`bPrJJKSJQYIIKRFYJYIL\[G_@pPEUUUUT@@A@HBKJ@@	CCC[C@@](O)(CCCN)c1c(CCC[C@@](C)(O)c2ccc3ccc(C)cc3c2)ccc(Cl)c1F	InChI=1S/C29H37ClFNO2/c1-4-14-29(34,16-6-17-32)26-22(11-13-25(30)27(26)31)7-5-15-28(3,33)24-12-10-21-9-8-20(2)18-23(21)19-24/h8-13,18-19,33-34H,4-7,14-17,32H2,1-3H3/t28-,29-/m1/s1	DRKVRRKBHWMSNN-FQLXRVMXSA-N	CCC[C@@](CCCN)(c1c(CCC[C@](C)(c2cc3cc(C)ccc3cc2)O)ccc(Cl)c1F)O	0	InChI=1S/C29H37ClFNO2/c1-4-14-29(34,16-6-17-32)26-22(11-13-25(30)27(26)31)7-5-15-28(3,33)24-12-10-21-9-8-20(2)18-23(21)19-24/h8-13,18-19,33-34H,4-7,14-17,32H2,1-3H3/t28-,29-/m1/s1	1	DRKVRRKBHWMSNN-FQLXRVMXSA-N	1	
1	1	fk@H@@HT{pZcrJZJJJJJFJiRVIJQkQv]h@b@ZJjijA`f@@	CC[C@](O)(c1ccco1)c1cc(C(=O)O)c(C(=O)O)c2c(O)c(OC)c(C)cc12	InChI=1S/C21H20O8/c1-4-21(27,14-6-5-7-29-14)13-9-12(19(23)24)16(20(25)26)15-11(13)8-10(2)18(28-3)17(15)22/h5-9,22,27H,4H2,1-3H3,(H,23,24)(H,25,26)/t21-/m1/s1	MBLRFONSMMMPIC-OAQYLSRUSA-N	CC[C@](c1ccc[o]1)(c(c1cc(C)c2OC)cc(C(O)=O)c(C(O)=O)c1c2O)O	0	InChI=1S/C21H20O8/c1-4-21(27,14-6-5-7-29-14)13-9-12(19(23)24)16(20(25)26)15-11(13)8-10(2)18(28-3)17(15)22/h5-9,22,27H,4H2,1-3H3,(H,23,24)(H,25,26)/t21-/m1/s1	1	MBLRFONSMMMPIC-OAQYLSRUSA-N	1	
