tetra	ez	rdSMILES	rdInChI	rdInChIKey
0	0	O=C(O)c1ccc(O)c(C(=O)O)c1Nc1c(Cl)c(O)cc2ccccc12	InChI=1S/C18H12ClNO6/c19-14-12(22)7-8-3-1-2-4-9(8)16(14)20-15-10(17(23)24)5-6-11(21)13(15)18(25)26/h1-7,20-22H,(H,23,24)(H,25,26)	BJOQDBIKYKQQHL-UHFFFAOYSA-N
0	0	Cc1cc(CCC(=O)O)c(Cl)c2ccc(Cl)c(Cl)c12	InChI=1S/C14H11Cl3O2/c1-7-6-8(2-5-11(18)19)13(16)9-3-4-10(15)14(17)12(7)9/h3-4,6H,2,5H2,1H3,(H,18,19)	RXAJNETWDSSMGX-UHFFFAOYSA-N
0	2	C=C/C(C)=C(C)\C(C=C)=C(/C(=O)O)c1cccc(C(=O)OC(N)=O)c1	InChI=1S/C19H19NO5/c1-5-11(3)12(4)15(6-2)16(17(21)22)13-8-7-9-14(10-13)18(23)25-19(20)24/h5-10H,1-2H2,3-4H3,(H2,20,24)(H,21,22)/b12-11-,16-15-	AENBLZPRWCFCMT-ATNUXVQMSA-N
1	1	COc1ccc(-c2ccc3c(c2)[C@@H](C(C)(C)O)C=CC3)cc1	InChI=1S/C20H22O2/c1-20(2,21)19-6-4-5-15-7-8-16(13-18(15)19)14-9-11-17(22-3)12-10-14/h4,6-13,19,21H,5H2,1-3H3/t19-/m0/s1	JMTMYFHVUZCGNG-IBGZPJMESA-N
2	2	CO[C@@H]1C(S(N)(=O)=O)=C(n2cccc2[C@@H](O)C#N)Cc2c(O)cc3ccccc3c21	InChI=1S/C21H19N3O5S/c1-29-20-19-13-6-3-2-5-12(13)9-17(25)14(19)10-16(21(20)30(23,27)28)24-8-4-7-15(24)18(26)11-22/h2-9,18,20,25-26H,10H2,1H3,(H2,23,27,28)/t18-,20-/m0/s1	BQTZGYSPHKPFJZ-ICSRJNTNSA-N
0	1	Cc1ccc(/N=C(\N)Cc2ccccc2C(=O)O)cc1CCO	InChI=1S/C18H20N2O3/c1-12-6-7-15(10-13(12)8-9-21)20-17(19)11-14-4-2-3-5-16(14)18(22)23/h2-7,10,21H,8-9,11H2,1H3,(H2,19,20)(H,22,23)	ZOOKJMIGIYKQRU-UHFFFAOYSA-N
1	4	CC(=O)OC/C=C/C=C\c1cc([C@@H](/C=C\CO)c2cc(O)c[nH]2)[nH]c1O	InChI=1S/C19H22N2O5/c1-13(23)26-9-4-2-3-6-14-10-18(21-19(14)25)16(7-5-8-22)17-11-15(24)12-20-17/h2-7,10-12,16,20-22,24-25H,8-9H2,1H3/b4-2+,6-3-,7-5-/t16-/m0/s1	LARNKMAEAFHRDF-LAYZIGBGSA-N
2	3	CCCC[C@@H](C)[C@@H](O)/C=C/Cc1ccc2cc(O)ccc2c1	InChI=1S/C20H26O2/c1-3-4-6-15(2)20(22)8-5-7-16-9-10-18-14-19(21)12-11-17(18)13-16/h5,8-15,20-22H,3-4,6-7H2,1-2H3/b8-5+/t15-,20+/m1/s1	PMSGZYWBVICALZ-WEHVPVBDSA-N
0	0	CCc1c(O)cc(C(=O)O)c2cc(O)c(F)cc12	InChI=1S/C13H11FO4/c1-2-6-7-3-10(14)12(16)4-8(7)9(13(17)18)5-11(6)15/h3-5,15-16H,2H2,1H3,(H,17,18)	HLYGMJJYYLBOEJ-UHFFFAOYSA-N
0	0	NCCOC(=O)CCc1c(C(=O)O)cc(C(=O)NC(=O)CCCC(=O)O)c2cc(O)c(O)cc12	InChI=1S/C22H24N2O10/c23-6-7-34-20(30)5-4-11-12-9-16(25)17(26)10-13(12)14(8-15(11)22(32)33)21(31)24-18(27)2-1-3-19(28)29/h8-10,25-26H,1-7,23H2,(H,28,29)(H,32,33)(H,24,27,31)	YVVZTHVCYATXGY-UHFFFAOYSA-N
2	2	CCC[C@@H](OCC)c1cc(O)c(C[C@@H](C)O)c(C(=O)O)c1O	InChI=1S/C16H24O6/c1-4-6-13(22-5-2)11-8-12(18)10(7-9(3)17)14(15(11)19)16(20)21/h8-9,13,17-19H,4-7H2,1-3H3,(H,20,21)/t9-,13-/m1/s1	DTKFQNWLTQMCCX-NOZJJQNGSA-N
0	0	COCc1c(CCO)c(-c2ccc(C)[nH]2)cc2c(N)c(O)nc(O)c12	InChI=1S/C18H21N3O4/c1-9-3-4-14(20-9)11-7-12-15(17(23)21-18(24)16(12)19)13(8-25-2)10(11)5-6-22/h3-4,7,20,22H,5-6,8,19H2,1-2H3,(H2,21,23,24)	ZKMXETGMQGQCOQ-UHFFFAOYSA-N
0	1	CC(=O)/C=C(\O)NC1=C(O)Cc2c(cc(C(=O)O)c3ccccc23)C1	InChI=1S/C19H17NO5/c1-10(21)6-18(23)20-16-8-11-7-15(19(24)25)13-5-3-2-4-12(13)14(11)9-17(16)22/h2-7,20,22-23H,8-9H2,1H3,(H,24,25)/b18-6-	UBSLGWVALJUYFH-FXBPXSCXSA-N
0	1	C/C=C(/C)N(C)S(=O)(=O)c1c(NC=O)cccc1OC	InChI=1S/C13H18N2O4S/c1-5-10(2)15(3)20(17,18)13-11(14-9-16)7-6-8-12(13)19-4/h5-9H,1-4H3,(H,14,16)/b10-5-	MUPULWFBGMSRNI-YHYXMXQVSA-N
0	0	C=C(O)Nc1ccc(C(=O)O)c(F)c1OCCCCCC(=O)OC(C)=O	InChI=1S/C17H20FNO7/c1-10(20)19-13-8-7-12(17(23)24)15(18)16(13)25-9-5-3-4-6-14(22)26-11(2)21/h7-8,19-20H,1,3-6,9H2,2H3,(H,23,24)	LYAKEQCJLCCVGB-UHFFFAOYSA-N
1	1	CCc1ccc([C@H](OCCO)C2=C(CCOC)C(=O)C(C(=O)O)=C(O)C2=O)c(C)c1	InChI=1S/C22H26O8/c1-4-13-5-6-14(12(2)11-13)21(30-10-8-23)16-15(7-9-29-3)18(24)17(22(27)28)20(26)19(16)25/h5-6,11,21,23,26H,4,7-10H2,1-3H3,(H,27,28)/t21-/m0/s1	HJNAIKZFWIIMHF-NRFANRHFSA-N
0	2	CC(=O)/C=C\C(C)=C\c1ccccc1OCC(=O)OC(C)C	InChI=1S/C18H22O4/c1-13(2)22-18(20)12-21-17-8-6-5-7-16(17)11-14(3)9-10-15(4)19/h5-11,13H,12H2,1-4H3/b10-9-,14-11+	UDBNEABPHJGMPU-TVFNDYRWSA-N
1	1	CNC(=O)OC(=O)[C@H](NC(=O)c1ccccc1OC)C(=O)O	InChI=1S/C13H14N2O7/c1-14-13(20)22-12(19)9(11(17)18)15-10(16)7-5-3-4-6-8(7)21-2/h3-6,9H,1-2H3,(H,14,20)(H,15,16)(H,17,18)/t9-/m1/s1	FJIKTBXCBJAXLA-SECBINFHSA-N
2	4	CC[C@](C)(O)c1ccc([C@H](O)/C=C\CC(=O)OC)c(/C=C/C(=O)O)c1	InChI=1S/C19H24O6/c1-4-19(2,24)14-9-10-15(13(12-14)8-11-17(21)22)16(20)6-5-7-18(23)25-3/h5-6,8-12,16,20,24H,4,7H2,1-3H3,(H,21,22)/b6-5-,11-8+/t16-,19+/m1/s1	IBZGBYZNCZUHQV-UQLFTPLFSA-N
2	2	CC1=C(O)Cc2ccc(C(=O)O)c3c2[C@@H]1C=C(O)[C@H]3c1ccccc1O	InChI=1S/C21H18O5/c1-10-14-9-17(24)19(12-4-2-3-5-15(12)22)20-13(21(25)26)7-6-11(18(14)20)8-16(10)23/h2-7,9,14,19,22-24H,8H2,1H3,(H,25,26)/t14-,19-/m1/s1	SWQDSLVBBQSKAC-AUUYWEPGSA-N
3	3	CNC(=O)OCCC1=C[C@@H]2C=C[C@@H]([C@@H](O)C(=O)O)c3cc4cc5ccccc5cc4c(c32)C1	InChI=1S/C27H25NO5/c1-28-27(32)33-9-8-15-10-18-6-7-20(25(29)26(30)31)23-14-19-12-16-4-2-3-5-17(16)13-21(19)22(11-15)24(18)23/h2-7,10,12-14,18,20,25,29H,8-9,11H2,1H3,(H,28,32)(H,30,31)/t18-,20+,25+/m0/s1	BEDXOEIKRYHMMF-DMJCMNNJSA-N
0	1	CO/C(=C/c1cc(C(=O)O)cc(O)c1CC(=O)O)c1cscc1C(=O)O	InChI=1S/C17H14O8S/c1-25-14(11-6-26-7-12(11)17(23)24)4-8-2-9(16(21)22)3-13(18)10(8)5-15(19)20/h2-4,6-7,18H,5H2,1H3,(H,19,20)(H,21,22)(H,23,24)/b14-4+	LXZVIHVWEFXTDZ-LNKIKWGQSA-N
0	1	NC(=O)c1cccc(/C(CCC(=O)OCCCCO)=N\c2ccccc2)c1	InChI=1S/C21H24N2O4/c22-21(26)17-8-6-7-16(15-17)19(23-18-9-2-1-3-10-18)11-12-20(25)27-14-5-4-13-24/h1-3,6-10,15,24H,4-5,11-14H2,(H2,22,26)/b23-19-	LOHBEKGKNZHSNH-NMWGTECJSA-N
0	0	CCCCCn1cc(C)cc1CCC(=O)OC(=O)c1ccccc1Br	InChI=1S/C20H24BrNO3/c1-3-4-7-12-22-14-15(2)13-16(22)10-11-19(23)25-20(24)17-8-5-6-9-18(17)21/h5-6,8-9,13-14H,3-4,7,10-12H2,1-2H3	PHVDAOCYEPMXII-UHFFFAOYSA-N
0	0	O=C(CS(=O)(=O)O)NC(=O)c1cc(O)c2c(c1)ncc1c3ccccc3ccc12	InChI=1S/C20H14N2O6S/c23-17-8-12(20(25)22-18(24)10-29(26,27)28)7-16-19(17)14-6-5-11-3-1-2-4-13(11)15(14)9-21-16/h1-9,23H,10H2,(H,22,24,25)(H,26,27,28)	AOGCPYHCUFTTJC-UHFFFAOYSA-N
0	1	CN(C)c1cc(O)cc2cc3c(C/C(=C/c4ccccc4)C(=O)O)ccc(O)c3cc12	InChI=1S/C26H23NO4/c1-27(2)24-14-20(28)12-18-13-21-17(8-9-25(29)23(21)15-22(18)24)11-19(26(30)31)10-16-6-4-3-5-7-16/h3-10,12-15,28-29H,11H2,1-2H3,(H,30,31)/b19-10-	UNWLFQJKUKRSTO-GRSHGNNSSA-N
4	4	CC(C)[C@H](N)C(=O)NCCc1c(O)c(O)c2c(c1CO)C[C@H](Cl)[C@@H](O)[C@H]2Oc1c(F)cccc1Br	InChI=1S/C24H29BrClFN2O6/c1-10(2)18(28)24(34)29-7-6-11-13(9-30)12-8-15(26)20(32)23(17(12)21(33)19(11)31)35-22-14(25)4-3-5-16(22)27/h3-5,10,15,18,20,23,30-33H,6-9,28H2,1-2H3,(H,29,34)/t15-,18-,20+,23-/m0/s1	UQLKHCIUQCLOQJ-NRLYLRGFSA-N
0	0	Cc1ccc(NCO)c(-c2ccc(CO)nc2O)c1CC(C(=O)O)C(=O)O	InChI=1S/C18H20N2O7/c1-9-2-5-14(19-8-22)15(11-4-3-10(7-21)20-16(11)23)12(9)6-13(17(24)25)18(26)27/h2-5,13,19,21-22H,6-8H2,1H3,(H,20,23)(H,24,25)(H,26,27)	OFBHMDWSTQTGEH-UHFFFAOYSA-N
1	1	O=C(O)CCc1cc(CC[C@@H](O)C(=O)O)cc(CC(=O)O)c1	InChI=1S/C15H18O7/c16-12(15(21)22)3-1-9-5-10(2-4-13(17)18)7-11(6-9)8-14(19)20/h5-7,12,16H,1-4,8H2,(H,17,18)(H,19,20)(H,21,22)/t12-/m1/s1	VQXCIKFXCAOLGW-GFCCVEGCSA-N
1	3	C[C@@H](COc1ccccc1O)CC(=O)OC(=O)/C=C(\O)CC1=CC(=O)C(/N=C\N)=CC1=O	InChI=1S/C22H22N2O8/c1-13(11-31-20-5-3-2-4-17(20)26)6-21(29)32-22(30)9-15(25)7-14-8-19(28)16(24-12-23)10-18(14)27/h2-5,8-10,12-13,25-26H,6-7,11H2,1H3,(H2,23,24)/b15-9-/t13-/m1/s1	RQJIWPYFBUVMHZ-MLJKTZRHSA-N
1	1	Nc1c(C(=O)OC(=O)[C@H](N)C(=O)O)ccc(O)c1Cl	InChI=1S/C10H9ClN2O6/c11-5-4(14)2-1-3(6(5)12)9(17)19-10(18)7(13)8(15)16/h1-2,7,14H,12-13H2,(H,15,16)/t7-/m1/s1	RAQCHFXBYLXVGH-SSDOTTSWSA-N
0	0	CCCc1c(C(=O)O)cc(O)c2cccc(OC)c12	InChI=1S/C15H16O4/c1-3-5-9-11(15(17)18)8-12(16)10-6-4-7-13(19-2)14(9)10/h4,6-8,16H,3,5H2,1-2H3,(H,17,18)	BXRDPJINCXSVTH-UHFFFAOYSA-N
2	2	COC(=O)Nc1cc2c(c3c1CCC[C@@]3(C)O)CC=C[C@@H]2CC(=O)O	InChI=1S/C19H23NO5/c1-19(24)8-4-7-13-15(20-18(23)25-2)10-14-11(9-16(21)22)5-3-6-12(14)17(13)19/h3,5,10-11,24H,4,6-9H2,1-2H3,(H,20,23)(H,21,22)/t11-,19-/m1/s1	PBHDWZPZONHDHU-NSPYISDASA-N
0	1	CCCCOc1cc(O)c(/C=C/C(=O)O)c(N)c1N1CCCCC1	InChI=1S/C18H26N2O4/c1-2-3-11-24-15-12-14(21)13(7-8-16(22)23)17(19)18(15)20-9-5-4-6-10-20/h7-8,12,21H,2-6,9-11,19H2,1H3,(H,22,23)/b8-7+	GGXAGFAIFNUMLX-BQYQJAHWSA-N
0	0	COc1cc(C=O)c2c(CO)cc(C(=O)O)cc2c1CCCCC(=O)O	InChI=1S/C19H20O7/c1-26-16-8-13(10-21)18-12(9-20)6-11(19(24)25)7-15(18)14(16)4-2-3-5-17(22)23/h6-8,10,20H,2-5,9H2,1H3,(H,22,23)(H,24,25)	DNMUCFNLXOMAAM-UHFFFAOYSA-N
0	1	N=C(O)CCc1c(Cl)cc(O/C=C/C(=O)O)cc1Cn1ccc(-c2c(Cl)ccc(O)c2CC(=O)O)c1	InChI=1S/C25H22Cl2N2O7/c26-19-2-3-21(30)18(11-24(34)35)25(19)14-5-7-29(12-14)13-15-9-16(36-8-6-23(32)33)10-20(27)17(15)1-4-22(28)31/h2-3,5-10,12,30H,1,4,11,13H2,(H2,28,31)(H,32,33)(H,34,35)/b8-6+	OCMVVWHITALOQL-SOFGYWHQSA-N
0	1	CC(=O)C1=CCc2c(coc2-c2ccc(C(=O)/C(=C\CO)C(=O)O)cc2)C1	InChI=1S/C21H18O6/c1-12(23)15-6-7-17-16(10-15)11-27-20(17)14-4-2-13(3-5-14)19(24)18(8-9-22)21(25)26/h2-6,8,11,22H,7,9-10H2,1H3,(H,25,26)/b18-8+	NAKPELHPOZFVFS-QGMBQPNBSA-N
0	0	COc1c(O)cc2c(F)c(Cl)ccc2c1CC(=O)O	InChI=1S/C13H10ClFO4/c1-19-13-8(5-11(17)18)6-2-3-9(14)12(15)7(6)4-10(13)16/h2-4,16H,5H2,1H3,(H,17,18)	HUAYRJKEZNGBDH-UHFFFAOYSA-N
0	1	C=Cc1cc(C(O)=C(C)c2ccc(O)c(C(=O)OCC)c2)cc(O)c1CC	InChI=1S/C22H24O5/c1-5-14-10-16(12-20(24)17(14)6-2)21(25)13(4)15-8-9-19(23)18(11-15)22(26)27-7-3/h5,8-12,23-25H,1,6-7H2,2-4H3	YTJARRQFFIBJOA-UHFFFAOYSA-N
0	0	C=CCc1c(C)c2nc(C)n(C)c2c2ccccc12	InChI=1S/C17H18N2/c1-5-8-13-11(2)16-17(19(4)12(3)18-16)15-10-7-6-9-14(13)15/h5-7,9-10H,1,8H2,2-4H3	ATMUVBOLMCEHCE-UHFFFAOYSA-N
1	1	COC1=C[C@@H]2C=CCc3cc4c(CC(=O)O)coc4c(c32)C1	InChI=1S/C18H16O4/c1-21-13-5-10-3-2-4-11-6-14-12(7-16(19)20)9-22-18(14)15(8-13)17(10)11/h2-3,5-6,9-10H,4,7-8H2,1H3,(H,19,20)/t10-/m0/s1	IENDFJATHCLYNO-JTQLQIEISA-N
0	0	COc1ccc2c(C(=O)NS(=O)(=O)c3cc(CCC(=O)O)c(C(=O)O)cc3O)cccc2c1	InChI=1S/C22H19NO9S/c1-32-14-6-7-15-12(9-14)3-2-4-16(15)21(27)23-33(30,31)19-10-13(5-8-20(25)26)17(22(28)29)11-18(19)24/h2-4,6-7,9-11,24H,5,8H2,1H3,(H,23,27)(H,25,26)(H,28,29)	MGMYJYGNOBZVQX-UHFFFAOYSA-N
2	2	CO[C@@H]1c2c(CCCC(=O)O)cccc2[C@@H](O)c2c1c(C)c1c(O)c(O)c(C(=O)O)cc1c2O	InChI=1S/C25H24O9/c1-10-16-13(9-14(25(32)33)22(30)23(16)31)21(29)19-17(10)24(34-2)18-11(6-4-8-15(26)27)5-3-7-12(18)20(19)28/h3,5,7,9,20,24,28-31H,4,6,8H2,1-2H3,(H,26,27)(H,32,33)/t20-,24+/m1/s1	RZTRZVOZSGNOFH-YKSBVNFPSA-N
0	1	CCCOC(=O)OC(=O)N/C(O)=N/c1ccc2c(ccn2C)c1CCl	InChI=1S/C16H18ClN3O5/c1-3-8-24-16(23)25-15(22)19-14(21)18-12-4-5-13-10(11(12)9-17)6-7-20(13)2/h4-7H,3,8-9H2,1-2H3,(H2,18,19,21,22)	KQIDBFHZLCXBTB-UHFFFAOYSA-N
1	1	Cc1c(C(=O)CC(=O)NC(=O)[C@H](CCCc2cccc(O)c2)C(=O)O)[nH]c2ccccc12	InChI=1S/C24H24N2O6/c1-14-17-9-2-3-11-19(17)25-22(14)20(28)13-21(29)26-23(30)18(24(31)32)10-5-7-15-6-4-8-16(27)12-15/h2-4,6,8-9,11-12,18,25,27H,5,7,10,13H2,1H3,(H,31,32)(H,26,29,30)/t18-/m0/s1	HTSMXAPCYCNYDE-SFHVURJKSA-N
0	0	O=C(O)Cc1c2ccc(C(=O)O)cc2c(O)n1-c1c[nH]c(O)c1-c1ccccc1O	InChI=1S/C21H16N2O7/c24-16-4-2-1-3-12(16)18-15(9-22-19(18)27)23-14(8-17(25)26)11-6-5-10(21(29)30)7-13(11)20(23)28/h1-7,9,22,24,27-28H,8H2,(H,25,26)(H,29,30)	UJEONPZXPQVUIH-UHFFFAOYSA-N
0	0	COc1cccc2cc(C(=O)O)c(C(=O)O)cc12	InChI=1S/C13H10O5/c1-18-11-4-2-3-7-5-9(12(14)15)10(13(16)17)6-8(7)11/h2-6H,1H3,(H,14,15)(H,16,17)	LSNWNWQKFBPREQ-UHFFFAOYSA-N
1	2	CCc1c([C@@](F)(C(=O)O)C(=O)NC(=O)/C=C\OC(=O)c2c(Cl)cc(O)cc2CC(=O)O)c[nH]c1C	InChI=1S/C22H20ClFN2O9/c1-3-13-10(2)25-9-14(13)22(24,21(33)34)20(32)26-16(28)4-5-35-19(31)18-11(7-17(29)30)6-12(27)8-15(18)23/h4-6,8-9,25,27H,3,7H2,1-2H3,(H,29,30)(H,33,34)(H,26,28,32)/b5-4-/t22-/m0/s1	VUBIABZXRQKYAH-XSAUMEDDSA-N
0	0	O=C(NS(=O)(=O)c1ccsc1)N(c1ccccc1)c1ccccc1	InChI=1S/C17H14N2O3S2/c20-17(18-24(21,22)16-11-12-23-13-16)19(14-7-3-1-4-8-14)15-9-5-2-6-10-15/h1-13H,(H,18,20)	OPIXNLXZCGOHRV-UHFFFAOYSA-N
1	1	CCC[C@](O)(c1cc(C)c2cc[nH]c2c1)c1ccccc1O	InChI=1S/C19H21NO2/c1-3-9-19(22,16-6-4-5-7-18(16)21)14-11-13(2)15-8-10-20-17(15)12-14/h4-8,10-12,20-22H,3,9H2,1-2H3/t19-/m0/s1	SROYYSWDQCFBSH-IBGZPJMESA-N
0	0	O=C(NS(=O)(=O)c1ccc(CCCOC2CCCCC2)cc1Cl)c1cccc(O)c1	InChI=1S/C22H26ClNO5S/c23-20-14-16(6-5-13-29-19-9-2-1-3-10-19)11-12-21(20)30(27,28)24-22(26)17-7-4-8-18(25)15-17/h4,7-8,11-12,14-15,19,25H,1-3,5-6,9-10,13H2,(H,24,26)	XNTCYXMFMGMOCW-UHFFFAOYSA-N
0	0	CCc1c(CCC(=O)OC(=O)CC(=O)O)ccc2c(C(C)C)ccc(Cl)c12	InChI=1S/C21H23ClO5/c1-4-14-13(6-10-19(25)27-20(26)11-18(23)24)5-7-16-15(12(2)3)8-9-17(22)21(14)16/h5,7-9,12H,4,6,10-11H2,1-3H3,(H,23,24)	HBVMISPECARTRS-UHFFFAOYSA-N
1	2	C/C=C(/C(=O)OCc1ccccc1)[C@@H](OC)c1ccccc1	InChI=1S/C19H20O3/c1-3-17(18(21-2)16-12-8-5-9-13-16)19(20)22-14-15-10-6-4-7-11-15/h3-13,18H,14H2,1-2H3/b17-3+/t18-/m0/s1	FMSQSFUBHOCSFX-KAKVSTIOSA-N
1	1	COc1ccc(NC(=O)[C@@H](O)C(=O)O)c2ccc(C(=O)C#N)cc12	InChI=1S/C16H12N2O6/c1-24-13-5-4-11(18-15(21)14(20)16(22)23)9-3-2-8(6-10(9)13)12(19)7-17/h2-6,14,20H,1H3,(H,18,21)(H,22,23)/t14-/m1/s1	FWWSZNYHNMALMK-CQSZACIVSA-N
0	0	CC(=O)OCc1c(S(=O)(=O)O)cc(COP(=O)(O)O)c2ccccc12	InChI=1S/C14H15O9PS/c1-9(15)22-8-13-12-5-3-2-4-11(12)10(7-23-24(16,17)18)6-14(13)25(19,20)21/h2-6H,7-8H2,1H3,(H2,16,17,18)(H,19,20,21)	HRNFNRDMLRJTJK-UHFFFAOYSA-N
2	2	O=C(O)c1c(O)c(O)cc2c1[C@H](O)C=C(O)[C@H]2C(=O)OCc1nccs1	InChI=1S/C16H13NO8S/c18-7-4-8(19)12(16(24)25-5-10-17-1-2-26-10)6-3-9(20)14(21)13(11(6)7)15(22)23/h1-4,7,12,18-21H,5H2,(H,22,23)/t7-,12+/m1/s1	FBMIEJKEXVHXFT-KRTXAFLBSA-N
0	1	C=C/C=C\c1cc(C(C)(C)C)c2cc(O)cc(O)c2c1	InChI=1S/C18H20O2/c1-5-6-7-12-8-15-14(10-13(19)11-17(15)20)16(9-12)18(2,3)4/h5-11,19-20H,1H2,2-4H3/b7-6-	RSFWTGDTOSUKHO-SREVYHEPSA-N
0	0	O=C(O)Cc1cc(Br)c(F)c2c(-c3cc(C(=O)O)cc4[nH]c(CCO)cc34)cccc12	InChI=1S/C23H17BrFNO5/c24-18-7-11(9-20(28)29)14-2-1-3-15(21(14)22(18)25)16-6-12(23(30)31)8-19-17(16)10-13(26-19)4-5-27/h1-3,6-8,10,26-27H,4-5,9H2,(H,28,29)(H,30,31)	UMMYQBNSQSLLBW-UHFFFAOYSA-N
2	3	C=CCc1c([C@H](/C=C/[C@@H](C=C)CN)OC)c[nH]c1O	InChI=1S/C15H22N2O2/c1-4-6-12-13(10-17-15(12)18)14(19-3)8-7-11(5-2)9-16/h4-5,7-8,10-11,14,17-18H,1-2,6,9,16H2,3H3/b8-7+/t11-,14+/m1/s1	JKNOOYMSDURDMF-IQZILYQHSA-N
0	1	O=C(/C=C/Cc1ccccc1)OC(=O)c1ccc2c(c1)c(Br)cc1occc12	InChI=1S/C23H15BrO4/c24-20-14-21-18(11-12-27-21)17-10-9-16(13-19(17)20)23(26)28-22(25)8-4-7-15-5-2-1-3-6-15/h1-6,8-14H,7H2/b8-4+	SQHMQUCWBQKSCQ-XBXARRHUSA-N
0	0	CCCC(=O)N(C(N)=O)c1c(O)cc(C(=O)O)c(O)c1C#N	InChI=1S/C13H13N3O6/c1-2-3-9(18)16(13(15)22)10-7(5-14)11(19)6(12(20)21)4-8(10)17/h4,17,19H,2-3H2,1H3,(H2,15,22)(H,20,21)	MTECFXOCTJNTIF-UHFFFAOYSA-N
2	2	O=C(O)CCc1cc(O[C@H](C(=O)O)C(=O)N[C@H]2C=CCc3ccccc32)c2cc(C(=O)O)ccc2c1	InChI=1S/C27H23NO8/c29-23(30)11-8-15-12-17-9-10-18(26(32)33)14-20(17)22(13-15)36-24(27(34)35)25(31)28-21-7-3-5-16-4-1-2-6-19(16)21/h1-4,6-7,9-10,12-14,21,24H,5,8,11H2,(H,28,31)(H,29,30)(H,32,33)(H,34,35)/t21-,24-/m0/s1	BXNACRRCNDBIHX-URXFXBBRSA-N
0	0	CC1=CC(=O)c2c(cc3c(-c4ccno4)ccc(O)c3c2O)C1=O	InChI=1S/C18H11NO5/c1-8-6-13(21)16-11(17(8)22)7-10-9(14-4-5-19-24-14)2-3-12(20)15(10)18(16)23/h2-7,20,23H,1H3	ZBXIUOCFGVPKKJ-UHFFFAOYSA-N
4	6	C[C@@H](/C=C(/C(=O)O)[C@@H](C)O)C[C@@H](O)c1cc(O)cc2c([C@H](C)/C=C/C=O)c(CC(=O)O)c(O)cc12	InChI=1S/C26H30O9/c1-13(7-17(15(3)28)26(34)35)8-22(30)19-9-16(29)10-20-18(19)11-23(31)21(12-24(32)33)25(20)14(2)5-4-6-27/h4-7,9-11,13-15,22,28-31H,8,12H2,1-3H3,(H,32,33)(H,34,35)/b5-4+,17-7+/t13-,14+,15+,22+/m0/s1	FGAOAADNACCCMO-ARAMOKTDSA-N
0	0	COc1ccc(Oc2cc(S(=O)(=O)Oc3ccc(Cl)c(O)c3)c(O)cc2NC(=O)O)cc1	InChI=1S/C20H16ClNO9S/c1-29-11-2-4-12(5-3-11)30-18-10-19(17(24)9-15(18)22-20(25)26)32(27,28)31-13-6-7-14(21)16(23)8-13/h2-10,22-24H,1H3,(H,25,26)	PSKTUVNHWYHBLO-UHFFFAOYSA-N
0	0	CNC(=O)c1conc1-c1ccc(CCC(=O)O)cc1	InChI=1S/C14H14N2O4/c1-15-14(19)11-8-20-16-13(11)10-5-2-9(3-6-10)4-7-12(17)18/h2-3,5-6,8H,4,7H2,1H3,(H,15,19)(H,17,18)	AWSVPBUBDYFSST-UHFFFAOYSA-N
0	0	CCCCc1ccc(-c2cc(OC)c(F)c3cc(C#N)ccc23)cc1	InChI=1S/C22H20FNO/c1-3-4-5-15-6-9-17(10-7-15)19-13-21(25-2)22(23)20-12-16(14-24)8-11-18(19)20/h6-13H,3-5H2,1-2H3	BUWKYZUAXPHTGX-UHFFFAOYSA-N
1	1	COCCc1cnc2c(c1O)[C@H](c1coc(C)c1)C=CN2	InChI=1S/C16H18N2O3/c1-10-7-12(9-21-10)13-3-5-17-16-14(13)15(19)11(8-18-16)4-6-20-2/h3,5,7-9,13H,4,6H2,1-2H3,(H2,17,18,19)/t13-/m0/s1	ULKVOMNIVQAMLS-ZDUSSCGKSA-N
1	4	CO/N=C(\CC(/C=C\C(=O)c1ccccc1)=C\[C@@H]1CCC(C)=C(C(C)=O)C1=O)NC(=O)CC(=O)O	InChI=1S/C26H28N2O7/c1-16-9-11-20(26(34)25(16)17(2)29)13-18(10-12-21(30)19-7-5-4-6-8-19)14-22(28-35-3)27-23(31)15-24(32)33/h4-8,10,12-13,20H,9,11,14-15H2,1-3H3,(H,32,33)(H,27,28,31)/b12-10-,18-13-/t20-/m0/s1	HYTDRUFPZRUPSY-XYDHCRDGSA-N
0	0	CCCCOC(=O)c1ccc(C(C)(C)C)c2cc(-c3c(F)cc(O)cc3C(=O)OC(C)=O)cc(C)c12	InChI=1S/C29H31FO6/c1-7-8-11-35-27(33)20-9-10-23(29(4,5)6)21-13-18(12-16(2)25(20)21)26-22(28(34)36-17(3)31)14-19(32)15-24(26)30/h9-10,12-15,32H,7-8,11H2,1-6H3	NKEQAAAPBWSBFK-UHFFFAOYSA-N
0	3	O=C(O)/C=C(O)/C(=C\c1ccc(CO)c(O)c1)/C=N/O	InChI=1S/C13H13NO6/c15-7-9-2-1-8(4-11(9)16)3-10(6-14-20)12(17)5-13(18)19/h1-6,15-17,20H,7H2,(H,18,19)/b10-3-,12-5-,14-6+	FCKPUVWJRMHKQY-RZMFLFAASA-N
