obstereo	obEZ	Structure of obSMILES [idcode]	obSMILES	obInChi	obInChiKey	dwSmiles	diff_smiles	dwInChI	diff_InChi	dwInChI-Key	diff_InChiKey	
1	0	fmgpp@AFbAFgM{dTtRTVbrfbRTUWAUFt@EMUA@qPPm@@	O=C(O)c1cc(nc(c1)C[C@@H](c1ncc(cc1)CC)CC(=O)O)C(=O)NO	InChI=1S/C18H19N3O6/c1-2-10-3-4-14(19-9-10)11(8-16(22)23)5-13-6-12(18(25)26)7-15(20-13)17(24)21-27/h3-4,6-7,9,11,27H,2,5,8H2,1H3,(H,21,24)(H,22,23)(H,25,26)/t11-/m1/s1	YUFTXWNGLHBQJE-LLVKDONJSA-N	CCc1cnc([C@@H](CC(O)=O)Cc2cc(C(O)=O)cc(C(NO)=O)n2)cc1	0	InChI=1S/C18H19N3O6/c1-2-10-3-4-14(19-9-10)11(8-16(22)23)5-13-6-12(18(25)26)7-15(20-13)17(24)21-27/h3-4,6-7,9,11,27H,2,5,8H2,1H3,(H,21,24)(H,22,23)(H,25,26)/t11-/m1/s1	1	YUFTXWNGLHBQJE-LLVKDONJSA-N	1	
0	0	eo`ZBH@ACFaknMGE`ICHhheD]LihhhdedlfIBnhHFIi``ljk`@@@	Fc1c(C(=O)NC(=O)NC(=O)c2c(C#N)cc(c(c2CCCC)NC#N)O)cccc1	InChI=1S/C21H18FN5O4/c1-2-3-6-14-17(12(10-23)9-16(28)18(14)25-11-24)20(30)27-21(31)26-19(29)13-7-4-5-8-15(13)22/h4-5,7-9,25,28H,2-3,6H2,1H3,(H2,26,27,29,30,31)	LKWXPFRDUNHLOD-UHFFFAOYSA-N	CCCCc(c(C(NC(NC(c(cccc1)c1F)=O)=O)=O)c(cc1O)C#N)c1NC#N	0	InChI=1S/C21H18FN5O4/c1-2-3-6-14-17(12(10-23)9-16(28)18(14)25-11-24)20(30)27-21(31)26-19(29)13-7-4-5-8-15(13)22/h4-5,7-9,25,28H,2-3,6H2,1H3,(H2,26,27,29,30,31)	1	LKWXPFRDUNHLOD-UHFFFAOYSA-N	1	
0	1	fi{Ab@A]FBPrJIJEJJIQY[IRcG^cf@BhBBjZXDDLh	Fc1cc(ccc1)COc1c2c(c(cc1)/C=C\CC(=O)O)CC=CC2	InChI=1S/C21H19FO3/c22-17-7-3-5-15(13-17)14-25-20-12-11-16(6-4-10-21(23)24)18-8-1-2-9-19(18)20/h1-7,11-13H,8-10,14H2,(H,23,24)/b6-4-	MLESEQCFPZHHFI-XQRVVYSFSA-N	OC(C/C=C\c(cc1)c(CC=CC2)c2c1OCc1cccc(F)c1)=O	0	InChI=1S/C21H19FO3/c22-17-7-3-5-15(13-17)14-25-20-12-11-16(6-4-10-21(23)24)18-8-1-2-9-19(18)20/h1-7,11-13H,8-10,14H2,(H,23,24)	0	MLESEQCFPZHHFI-UHFFFAOYSA-N	0	
1	0	fjca@@B`rQQIIIQIISGENR]DNZABHJBbbHV`@	o1c2c(c(c1)c1ccccc1)cc1c(c2)CCC[C@H]1CN	InChI=1S/C19H19NO/c20-11-15-8-4-7-14-9-19-17(10-16(14)15)18(12-21-19)13-5-2-1-3-6-13/h1-3,5-6,9-10,12,15H,4,7-8,11,20H2/t15-/m0/s1	JPTNNPTVDVXYOS-HNNXBMFYSA-N	NC[C@H](CCCc1c2)c1cc1c2[o]cc1-c1ccccc1	0	InChI=1S/C19H19NO/c20-11-15-8-4-7-14-9-19-17(10-16(14)15)18(12-21-19)13-5-2-1-3-6-13/h1-3,5-6,9-10,12,15H,4,7-8,11,20H2/t15-/m0/s1	1	JPTNNPTVDVXYOS-HNNXBMFYSA-N	1	
1	2	fmg`p@J`PqRQyEDeDUMEDeJeEDFLumRttAAUUJTOIAHR@	O=C(OC(=O)C)/C=C/C=C(\O)/c1c(cccc1)[C@H](O)CCn1c(O)ccc1	InChI=1S/C20H21NO6/c1-14(22)27-20(26)10-4-8-17(23)15-6-2-3-7-16(15)18(24)11-13-21-12-5-9-19(21)25/h2-10,12,18,23-25H,11,13H2,1H3/b10-4+,17-8-/t18-/m1/s1	SMDBRMHJEBPZSE-CKORDWFPSA-N	CC(OC(/C=C/C=C(/c1c([C@@H](CC[n]2c(O)ccc2)O)cccc1)\O)=O)=O	0	InChI=1S/C20H21NO6/c1-14(22)27-20(26)10-4-8-17(23)15-6-2-3-7-16(15)18(24)11-13-21-12-5-9-19(21)25/h2-10,12,18,23-25H,11,13H2,1H3/t18-/m1/s1	0	SMDBRMHJEBPZSE-GOSISDBHSA-N	0	
0	0	fjuar@KDehtTyADYEEEDheLchhqTDEQMTs@@@	Clc1c(OC)c(OC)c(c(c1C(=O)NC(=O)C)O)C(=O)O	InChI=1S/C12H12ClNO7/c1-4(15)14-11(17)5-7(13)10(21-3)9(20-2)6(8(5)16)12(18)19/h16H,1-3H3,(H,18,19)(H,14,15,17)	YLHIQLUOJXLAIA-UHFFFAOYSA-N	CC(NC(c(c(Cl)c(c(OC)c1C(O)=O)OC)c1O)=O)=O	0	InChI=1S/C12H12ClNO7/c1-4(15)14-11(17)5-7(13)10(21-3)9(20-2)6(8(5)16)12(18)19/h16H,1-3H3,(H,18,19)(H,14,15,17)	1	YLHIQLUOJXLAIA-UHFFFAOYSA-N	1	
0	1	fjm@`@@JrQYQZJKPjIHulejZ``J@@@Pp`	O(C/C=C(\Cc1c(O)c(ccc1)Cc1ccccc1)/C)C	InChI=1S/C19H22O2/c1-15(11-12-21-2)13-17-9-6-10-18(19(17)20)14-16-7-4-3-5-8-16/h3-11,20H,12-14H2,1-2H3/b15-11-	BCHWFWNAZIFNGG-PTNGSMBKSA-N	C/C(/Cc(cccc1Cc2ccccc2)c1O)=C/COC	0	InChI=1S/C19H22O2/c1-15(11-12-21-2)13-17-9-6-10-18(19(17)20)14-16-7-4-3-5-8-16/h3-11,20H,12-14H2,1-2H3	0	BCHWFWNAZIFNGG-UHFFFAOYSA-N	0	
0	0	fak@Q@MFbdDQvPrJIJISQQPqIWTy{MVpADCPSETB@@	Clc1cc(c2c(C(=O)O)ccc3c2CC=C(C3)F)cc(c1)C(=O)O	InChI=1S/C18H12ClFO4/c19-12-6-10(5-11(7-12)17(21)22)16-14-4-2-13(20)8-9(14)1-3-15(16)18(23)24/h1-3,5-7H,4,8H2,(H,21,22)(H,23,24)	GFCPNSSVUVZYSN-UHFFFAOYSA-N	OC(c1cc(Cl)cc(-c(c(CC=C(C2)F)c2cc2)c2C(O)=O)c1)=O	0	InChI=1S/C18H12ClFO4/c19-12-6-10(5-11(7-12)17(21)22)16-14-4-2-13(20)8-9(14)1-3-15(16)18(23)24/h1-3,5-7H,4,8H2,(H,21,22)(H,23,24)	1	GFCPNSSVUVZYSN-UHFFFAOYSA-N	1	
0	0	e`\PA@@@DNGODnolbbTTRrfbQftTTrVradVTvussTCA@pQA@@D@@@@	O=C(OC(=O)CC(=O)O)c1cc2c(cc1)c(Oc1c(O)ccc3c1ccc(c3)O)ccc2	InChI=1S/C24H16O8/c25-16-6-8-18-14(11-16)5-9-19(26)23(18)31-20-3-1-2-13-10-15(4-7-17(13)20)24(30)32-22(29)12-21(27)28/h1-11,25-26H,12H2,(H,27,28)	BZTMFUGMZXCBTN-UHFFFAOYSA-N	OC(CC(OC(c1cc2cccc(Oc(c(c(cc3)c4)ccc4O)c3O)c2cc1)=O)=O)=O	0	InChI=1S/C24H16O8/c25-16-6-8-18-14(11-16)5-9-19(26)23(18)31-20-3-1-2-13-10-15(4-7-17(13)20)24(30)32-22(29)12-21(27)28/h1-11,25-26H,12H2,(H,27,28)	1	BZTMFUGMZXCBTN-UHFFFAOYSA-N	1	
2	0	ehRTJH@CHeMLem`ICHhdiheEBeDkEDhcdjNKO@hich@`JBJjBAbjBDGDD`@	Fc1cc(c2c(O)nc(c3c2[C@H](N[C@@H]3c2c(C(=O)OCCCC)cccc2)C)O)c(cc1)O	InChI=1S/C25H25FN2O5/c1-3-4-11-33-25(32)16-8-6-5-7-15(16)22-21-19(13(2)27-22)20(23(30)28-24(21)31)17-12-14(26)9-10-18(17)29/h5-10,12-13,22,27,29H,3-4,11H2,1-2H3,(H2,28,30,31)/t13-,22-/m1/s1	BDXLRFIBFBULQR-MCMMXHMISA-N	CCCCOC(c1c([C@H]2N[C@H](C)c3c2c(O)nc(O)c3-c(cc(cc2)F)c2O)cccc1)=O	0	InChI=1S/C25H25FN2O5/c1-3-4-11-33-25(32)16-8-6-5-7-15(16)22-21-19(13(2)27-22)20(23(30)28-24(21)31)17-12-14(26)9-10-18(17)29/h5-10,12-13,22,27,29H,3-4,11H2,1-2H3,(H2,28,30,31)/t13-,22+/m1/s1	0	BDXLRFIBFBULQR-DMZKTXOQSA-N	0	
0	1	fi{Q`@DLAt^QQISZJIHjIJZTyYqVmRtAAPACP@aQ@	O=C1N/C(=N\c2c(cccc2)CCc2cc(C(=O)O)ccc2)/CC=C1	InChI=1S/C20H18N2O3/c23-19-10-4-9-18(22-19)21-17-8-2-1-6-15(17)12-11-14-5-3-7-16(13-14)20(24)25/h1-8,10,13H,9,11-12H2,(H,24,25)(H,21,22,23)	LXACXEPFHYAUQM-UHFFFAOYSA-N	OC(c1cccc(CCc(cccc2)c2/N=C(/CC=C2)\NC2=O)c1)=O	0	InChI=1S/C20H18N2O3/c23-19-10-4-9-18(22-19)21-17-8-2-1-6-15(17)12-11-14-5-3-7-16(13-14)20(24)25/h1-8,10,13H,9,11-12H2,(H,24,25)(H,21,22,23)	1	LXACXEPFHYAUQM-UHFFFAOYSA-N	1	
2	3	e`XXN@@J`DEBemclbbTRVbbRbrbfvRRJWSTsTuTuPKAQUUBDbzVADhiP	O=C(OCC)/C(=C/C(=C\C=C\COCC)/OC)/C[C@@H]1c2c(O)nc(cc2[C@H](C=C1)OC)O	InChI=1S/C24H31NO7/c1-5-31-12-8-7-9-18(29-3)14-17(24(28)32-6-2)13-16-10-11-20(30-4)19-15-21(26)25-23(27)22(16)19/h7-11,14-16,20H,5-6,12-13H2,1-4H3,(H2,25,26,27)/b8-7+,17-14+,18-9+/t16-,20+/m1/s1	KUDIAGKTVCRRPQ-WAHVSXMHSA-N	CCOC/C=C/C=C(\C=C(/C[C@@H](C=C[C@@H](c1cc(O)n2)OC)c1c2O)\C(OCC)=O)/OC	0	InChI=1S/C24H31NO7/c1-5-31-12-8-7-9-18(29-3)14-17(24(28)32-6-2)13-16-10-11-20(30-4)19-15-21(26)25-23(27)22(16)19/h7-11,14-16,20H,5-6,12-13H2,1-4H3,(H2,25,26,27)/t16-,20-/m1/s1	0	KUDIAGKTVCRRPQ-OXQOHEQNSA-N	0	
2	0	ec`PD@@@HldTtRbtRRRbJfQWDbfe`RQSPu@@@USUSMPSHVIq@@	O(c1c2c3c(c4c(c2)[C@@H]2C(=CC4)C=CC(=C2C)CCC)C=C[C@@H](c3cc1)O)C	InChI=1S/C26H26O2/c1-4-5-16-6-7-17-8-9-18-19-10-12-23(27)20-11-13-24(28-3)22(26(19)20)14-21(18)25(17)15(16)2/h6-8,10-14,23,25,27H,4-5,9H2,1-3H3/t23-,25-/m0/s1	VPFBXCVPODNHEL-ZCYQVOJMSA-N	CCCC(C=CC1=CC2)=C(C)[C@@H]1c1c2c(C=C[C@@H](c2ccc3OC)O)c2c3c1	0	InChI=1S/C26H26O2/c1-4-5-16-6-7-17-8-9-18-19-10-12-23(27)20-11-13-24(28-3)22(26(19)20)14-21(18)25(17)15(16)2/h6-8,10-14,23,25,27H,4-5,9H2,1-3H3/t23-,25+/m1/s1	0	VPFBXCVPODNHEL-NOZRDPDXSA-N	0	
0	0	fdi`P@C@QrNQQJJIYSEIUfhFBbi@@@	O=C(OC(=O)CCCCC=O)c1cc(N)ccc1	InChI=1S/C13H15NO4/c14-11-6-4-5-10(9-11)13(17)18-12(16)7-2-1-3-8-15/h4-6,8-9H,1-3,7,14H2	ZIOQMUFLVDZAOV-UHFFFAOYSA-N	Nc1cccc(C(OC(CCCCC=O)=O)=O)c1	0	InChI=1S/C13H15NO4/c14-11-6-4-5-10(9-11)13(17)18-12(16)7-2-1-3-8-15/h4-6,8-9H,1-3,7,14H2	1	ZIOQMUFLVDZAOV-UHFFFAOYSA-N	1	
1	0	ebVPN@@@DFMGOl\bfbbRVrdtRRbfRTTqPbePvpKPPQUTD@DETU@PVP@	O=C(O)c1c(OC)cc(c(c1)O)C[C@@](O)(c1cc(c(cc1)CC)C(C)C)Cc1cc(OC)c(cc1)O	InChI=1S/C29H34O7/c1-6-19-8-9-21(13-22(19)17(2)3)29(34,15-18-7-10-24(30)27(11-18)36-5)16-20-12-26(35-4)23(28(32)33)14-25(20)31/h7-14,17,30-31,34H,6,15-16H2,1-5H3,(H,32,33)/t29-/m1/s1	JAIIFAAPBKFSFC-GDLZYMKVSA-N	CCc1c(C(C)C)cc([C@@](Cc(cc2)cc(OC)c2O)(Cc(c(O)c2)cc(OC)c2C(O)=O)O)cc1	0	InChI=1S/C29H34O7/c1-6-19-8-9-21(13-22(19)17(2)3)29(34,15-18-7-10-24(30)27(11-18)36-5)16-20-12-26(35-4)23(28(32)33)14-25(20)31/h7-14,17,30-31,34H,6,15-16H2,1-5H3,(H,32,33)/t29-/m1/s1	1	JAIIFAAPBKFSFC-GDLZYMKVSA-N	1	
0	0	fa{PR@NA|UoPRFQQQJJFIKPiKQgIZ]ENX@@@`hjf@P@@	Fc1c2c(ncc1)c(c(c1c2ccc2c1[nH]c(c2C(=O)O)O)O)C	InChI=1S/C17H11FN2O4/c1-6-13-10(9(18)4-5-19-13)7-2-3-8-12(17(23)24)16(22)20-14(8)11(7)15(6)21/h2-5,20-22H,1H3,(H,23,24)	YSXDRSPMXDHDEH-UHFFFAOYSA-N	Cc(c(O)c(c([nH]1)c(cc2)c(C(O)=O)c1O)c2c12)c1nccc2F	0	InChI=1S/C17H11FN2O4/c1-6-13-10(9(18)4-5-19-13)7-2-3-8-12(17(23)24)16(22)20-14(8)11(7)15(6)21/h2-5,20-22H,1H3,(H,23,24)	1	YSXDRSPMXDHDEH-UHFFFAOYSA-N	1	
0	3	fispr@IQzJw`mFBHrJJIZKIQSPjJXoZViffX@hPFDVFT@	Cl/C(=C/C(=O)NC(=O)c1nc(O)ncc1C=O)/C(=C\C=C\C(=O)O)/C	InChI=1S/C15H12ClN3O6/c1-8(3-2-4-12(22)23)10(16)5-11(21)18-14(24)13-9(7-20)6-17-15(25)19-13/h2-7H,1H3,(H,22,23)(H,17,19,25)(H,18,21,24)/b4-2+,8-3-,10-5+	SPKKQPSWMNFWRV-VJEMYFAXSA-N	C/C(/C(/Cl)=C\C(NC(c1nc(O)ncc1C=O)=O)=O)=C/C=C/C(O)=O	0	InChI=1S/C15H12ClN3O6/c1-8(3-2-4-12(22)23)10(16)5-11(21)18-14(24)13-9(7-20)6-17-15(25)19-13/h2-7H,1H3,(H,22,23)(H,17,19,25)(H,18,21,24)	0	SPKKQPSWMNFWRV-UHFFFAOYSA-N	0	
0	0	fakaR@JpQKOPAFRRFZJJJKYJIMQkAjuZ@H@hii``@@	S(=O)(=O)(c1c2c(cc3c(c2CC)cc([nH]3)O)ccc1OC(=O)C)C	InChI=1S/C17H17NO5S/c1-4-11-12-8-15(20)18-13(12)7-10-5-6-14(23-9(2)19)17(16(10)11)24(3,21)22/h5-8,18,20H,4H2,1-3H3	NFNDOWQQBKJZJA-UHFFFAOYSA-N	CCc(c1c(cc2cc3)[nH]c(O)c1)c2c(S(C)(=O)=O)c3OC(C)=O	0	InChI=1S/C17H17NO5S/c1-4-11-12-8-15(20)18-13(12)7-10-5-6-14(23-9(2)19)17(16(10)11)24(3,21)22/h5-8,18,20H,4H2,1-3H3	1	NFNDOWQQBKJZJA-UHFFFAOYSA-N	1	
1	1	fe{qP@DZ\AVZsrJZJJJJJEKIQZfBekTaTAPCQTDAJAD	O=C(N)/C(=C(\[C@H](N)C=O)/C)/c1c(O)nc(c2c1cc(cc2O)C)CCO	InChI=1S/C18H21N3O5/c1-8-5-10-15(13(24)6-8)12(3-4-22)21-18(26)16(10)14(17(20)25)9(2)11(19)7-23/h5-7,11,22,24H,3-4,19H2,1-2H3,(H2,20,25)(H,21,26)/b14-9-/t11-/m1/s1	GMXXVPJUFCVNKT-RLIURORJSA-N	C/C(/[C@@H](C=O)N)=C(/C(N)=O)\c(c1cc(C)cc(O)c1c(CCO)n1)c1O	0	InChI=1S/C18H21N3O5/c1-8-5-10-15(13(24)6-8)12(3-4-22)21-18(26)16(10)14(17(20)25)9(2)11(19)7-23/h5-7,11,22,24H,3-4,19H2,1-2H3,(H2,20,25)(H,21,26)/t11-/m1/s1	0	GMXXVPJUFCVNKT-LLVKDONJSA-N	0	
0	0	eg`PJ@@@DFNClbfbbLRTtRRdTqVacfWVusUM@DAATDD@@@@	O=C(O)C(C(=O)O)Cc1cc(c2cc3c(cc2)c(O)ccc3)c(cc1)C(CC)(C)C	InChI=1S/C25H26O5/c1-4-25(2,3)21-11-8-15(13-20(23(27)28)24(29)30)12-19(21)17-9-10-18-16(14-17)6-5-7-22(18)26/h5-12,14,20,26H,4,13H2,1-3H3,(H,27,28)(H,29,30)	CFNJCZOWOZJPPO-UHFFFAOYSA-N	CCC(C)(C)c(ccc(CC(C(O)=O)C(O)=O)c1)c1-c1cc2cccc(O)c2cc1	0	InChI=1S/C25H26O5/c1-4-25(2,3)21-11-8-15(13-20(23(27)28)24(29)30)12-19(21)17-9-10-18-16(14-17)6-5-7-22(18)26/h5-12,14,20,26H,4,13H2,1-3H3,(H,27,28)(H,29,30)	1	CFNJCZOWOZJPPO-UHFFFAOYSA-N	1	
0	0	fly`q@KRT[tT`bBRBSL~vvwLyA@SSSL@@@	Clc1c(F)cc(cc1)C(=O)OC(=O)NC(=O)C(=O)O	InChI=1S/C10H5ClFNO6/c11-5-2-1-4(3-6(5)12)9(17)19-10(18)13-7(14)8(15)16/h1-3H,(H,15,16)(H,13,14,18)	JZTUARIROYBZFR-UHFFFAOYSA-N	OC(C(NC(OC(c(cc1)cc(F)c1Cl)=O)=O)=O)=O	0	InChI=1S/C10H5ClFNO6/c11-5-2-1-4(3-6(5)12)9(17)19-10(18)13-7(14)8(15)16/h1-3H,(H,15,16)(H,13,14,18)	1	JZTUARIROYBZFR-UHFFFAOYSA-N	1	
5	0	faka`@J`ywIEMEEEBmMDebIVkE[UAIDUUWTUHIRLgQl@@	O([C@@H]1c2c(cccc2[C@@H]2CC[C@@H](CC2)O)[C@H](C=C1O)[C@@H](C#N)C)C	InChI=1S/C20H25NO3/c1-12(11-21)17-10-18(23)20(24-2)19-15(4-3-5-16(17)19)13-6-8-14(22)9-7-13/h3-5,10,12-14,17,20,22-23H,6-9H2,1-2H3/t12-,13-,14+,17-,20+/m1/s1	UJIJICWYDNAVNH-QPNPACLXSA-N	C[C@@H]([C@@H](C=C([C@@H]1OC)O)c2c1c([C@H](CC1)CC[C@H]1O)ccc2)C#N	0	InChI=1S/C20H25NO3/c1-12(11-21)17-10-18(23)20(24-2)19-15(4-3-5-16(17)19)13-6-8-14(22)9-7-13/h3-5,10,12-14,17,20,22-23H,6-9H2,1-2H3/t12-,13?,14?,17+,20+/m1/s1	0	UJIJICWYDNAVNH-NANCFIORSA-N	0	
1	0	e`RXB@@E@DNILbbTTTTqRbfbtTVVrfgbSTvsuwsTsTuPTQQUUITCd@@	O=C(OC(=O)Cc1c2c(ccc1)CCCC2)c1c(O)[nH]c2c1CC=C[C@H]2C1CCCCC1	InChI=1S/C27H31NO4/c29-23(16-19-12-6-11-17-10-4-5-13-20(17)19)32-27(31)24-22-15-7-14-21(25(22)28-26(24)30)18-8-2-1-3-9-18/h6-7,11-12,14,18,21,28,30H,1-5,8-10,13,15-16H2/t21-/m0/s1	HLCXWSMRIATSCQ-NRFANRHFSA-N	Oc1c(C(OC(Cc2c(CCCC3)c3ccc2)=O)=O)c(CC=C[C@H]2C3CCCCC3)c2[nH]1	0	InChI=1S/C27H31NO4/c29-23(16-19-12-6-11-17-10-4-5-13-20(17)19)32-27(31)24-22-15-7-14-21(25(22)28-26(24)30)18-8-2-1-3-9-18/h6-7,11-12,14,18,21,28,30H,1-5,8-10,13,15-16H2/t21-/m0/s1	1	HLCXWSMRIATSCQ-NRFANRHFSA-N	1	
0	2	fikPb@AIyDDQdTVbbrbTRbbNp\u{RuMA@LAD@DX^P	ClC(=C)/C=C(\C(=N\CC(=O)NCC)\O)/Cc1c2c(ccc1)cccc2	InChI=1S/C20H21ClN2O2/c1-3-22-19(24)13-23-20(25)17(11-14(2)21)12-16-9-6-8-15-7-4-5-10-18(15)16/h4-11H,2-3,12-13H2,1H3,(H,22,24)(H,23,25)/b17-11-	HGFGXPSRRCACBO-BOPFTXTBSA-N	CCNC(C/N=C(/C(/Cc1cccc2ccccc12)=C\C(Cl)=C)\O)=O	0	InChI=1S/C20H21ClN2O2/c1-3-22-19(24)13-23-20(25)17(11-14(2)21)12-16-9-6-8-15-7-4-5-10-18(15)16/h4-11H,2-3,12-13H2,1H3,(H,22,24)(H,23,25)	0	HGFGXPSRRCACBO-UHFFFAOYSA-N	0	
2	0	eohXF@@B`DMDlalbfbbTTrtRTNRabRDd\bn^Z@`jjjZi`@DPxad@@	O=C(O)c1c(c2c(cc1)CC=C(C2)OCC)[C@@H](O)[C@@H](C(=O)NC(=O)c1ccccc1)C	InChI=1S/C24H25NO6/c1-3-31-17-11-9-15-10-12-18(24(29)30)20(19(15)13-17)21(26)14(2)22(27)25-23(28)16-7-5-4-6-8-16/h4-8,10-12,14,21,26H,3,9,13H2,1-2H3,(H,29,30)(H,25,27,28)/t14-,21-/m0/s1	STZCRUMIUOKOSY-QKKBWIMNSA-N	CCOC(C1)=CCc(cc2)c1c([C@H]([C@H](C)C(NC(c1ccccc1)=O)=O)O)c2C(O)=O	0	InChI=1S/C24H25NO6/c1-3-31-17-11-9-15-10-12-18(24(29)30)20(19(15)13-17)21(26)14(2)22(27)25-23(28)16-7-5-4-6-8-16/h4-8,10-12,14,21,26H,3,9,13H2,1-2H3,(H,29,30)(H,25,27,28)/t14-,21-/m0/s1	1	STZCRUMIUOKOSY-QKKBWIMNSA-N	1	
0	2	ed\TI@@BK@DNLjmco`\bfbTRRtRfTTVrTRLS@accTuDDUSLuMKP@HMMr@	O=C(O)c1[nH]c2c(c1OC)c(N(C(=O)CC(=O)O)C(=O)CCC(=O)O)cc(c2)C/C=C\C=C/C	InChI=1S/C23H24N2O9/c1-3-4-5-6-7-13-10-14-20(22(34-2)21(24-14)23(32)33)15(11-13)25(17(27)12-19(30)31)16(26)8-9-18(28)29/h3-6,10-11,24H,7-9,12H2,1-2H3,(H,28,29)(H,30,31)(H,32,33)/b4-3-,6-5-	SENLTAVWHAFEMQ-OUPQRBNQSA-N	C/C=C\C=C/Cc1cc([nH]c(C(O)=O)c2OC)c2c(N(C(CCC(O)=O)=O)C(CC(O)=O)=O)c1	0	InChI=1S/C23H24N2O9/c1-3-4-5-6-7-13-10-14-20(22(34-2)21(24-14)23(32)33)15(11-13)25(17(27)12-19(30)31)16(26)8-9-18(28)29/h3-6,10-11,24H,7-9,12H2,1-2H3,(H,28,29)(H,30,31)(H,32,33)	0	SENLTAVWHAFEMQ-UHFFFAOYSA-N	0	
0	1	eohTLH@LBAM@`@cIEELheLldmDUDedlFEKEmjXJAbjZh@Jh@HHd	s1c(nc2c1c(O)cc(c2CC(C)C)O)NC(=O)C/C=C\Cc1ccc(cc1)CCC	InChI=1S/C25H30N2O3S/c1-4-7-17-10-12-18(13-11-17)8-5-6-9-22(30)26-25-27-23-19(14-16(2)3)20(28)15-21(29)24(23)31-25/h5-6,10-13,15-16,28-29H,4,7-9,14H2,1-3H3,(H,26,27,30)/b6-5-	VKSYVTOEGXAOAZ-WAYWQWQTSA-N	CCCc1ccc(C/C=C\CC(Nc2nc3c(CC(C)C)c(O)cc(O)c3[s]2)=O)cc1	0	InChI=1S/C25H30N2O3S/c1-4-7-17-10-12-18(13-11-17)8-5-6-9-22(30)26-25-27-23-19(14-16(2)3)20(28)15-21(29)24(23)31-25/h5-6,10-13,15-16,28-29H,4,7-9,14H2,1-3H3,(H,26,27,30)	0	VKSYVTOEGXAOAZ-UHFFFAOYSA-N	0	
1	1	e`TRF@@CGNa`DFBgolbfbbfbrbfbTtJVv`bedRqsPPQUUU@pQLIAhhFd	O=C(O)c1c(O)c(c2c(c1C)n(c1ccccc1)cc2)[C@H](N(/C(=N\CC(=O)O)/N)C)CO	InChI=1S/C22H24N4O6/c1-12-17(21(31)32)20(30)18(15(11-27)25(2)22(23)24-10-16(28)29)14-8-9-26(19(12)14)13-6-4-3-5-7-13/h3-9,15,27,30H,10-11H2,1-2H3,(H2,23,24)(H,28,29)(H,31,32)/t15-/m1/s1	ZRKABLIQGGOBGE-OAHLLOKOSA-N	Cc(c(C(O)=O)c(c([C@@H](CO)N(C)/C(/N)=N\CC(O)=O)c1cc2)O)c1[n]2-c1ccccc1	0	InChI=1S/C22H24N4O6/c1-12-17(21(31)32)20(30)18(15(11-27)25(2)22(23)24-10-16(28)29)14-8-9-26(19(12)14)13-6-4-3-5-7-13/h3-9,15,27,30H,10-11H2,1-2H3,(H2,23,24)(H,28,29)(H,31,32)/t15-/m1/s1	1	ZRKABLIQGGOBGE-OAHLLOKOSA-N	1	
1	0	fle``@I@DdkMsZkZcARuPPPPPDLH@	O=CC[C@H](c1c(O)nc2c(c1CC)c(ccc2)C)C	InChI=1S/C16H19NO2/c1-4-12-14-10(2)6-5-7-13(14)17-16(19)15(12)11(3)8-9-18/h5-7,9,11H,4,8H2,1-3H3,(H,17,19)/t11-/m1/s1	BIVHQJJYZDVRBZ-LLVKDONJSA-N	CCc1c([C@H](C)CC=O)c(O)nc2cccc(C)c12	0	InChI=1S/C16H19NO2/c1-4-12-14-10(2)6-5-7-13(14)17-16(19)15(12)11(3)8-9-18/h5-7,9,11H,4,8H2,1-3H3,(H,17,19)/t11-/m1/s1	1	BIVHQJJYZDVRBZ-LLVKDONJSA-N	1	
0	0	eb^TF@@LD`DFNaklbbRbLTRbRRRrRtTlRUc`VRURNKUM@@AQMUTp@A@@@	O=C(OC(=O)C)NCc1c2c(c3c(c1)cc(n3CC(C)C)O)ccc(c2)COC(=O)c1ccccc1	InChI=1S/C28H28N2O6/c1-17(2)15-30-25(32)13-21-12-22(14-29-28(34)36-18(3)31)24-11-19(9-10-23(24)26(21)30)16-35-27(33)20-7-5-4-6-8-20/h4-13,17,32H,14-16H2,1-3H3,(H,29,34)	UZKHSFLLHOEESC-UHFFFAOYSA-N	CC(C)C[n](c(O)c1)c2c1cc(CNC(OC(C)=O)=O)c1cc(COC(c3ccccc3)=O)ccc12	0	InChI=1S/C28H28N2O6/c1-17(2)15-30-25(32)13-21-12-22(14-29-28(34)36-18(3)31)24-11-19(9-10-23(24)26(21)30)16-35-27(33)20-7-5-4-6-8-20/h4-13,17,32H,14-16H2,1-3H3,(H,29,34)	1	UZKHSFLLHOEESC-UHFFFAOYSA-N	1	
